#automaid v3.4.0-Z (https://github.com/earthscopeoceans/automaid)
#created 2021-05-28T16:42:41Z
#                               filename          interp_STLA    interp_STLO      STDP
20200318T211523.10_5EC1DDB1.MER.DET.WLT5           -14.637181    -169.303909      1508
20200318T213429.10_5E955B88.MER.DET.WLT5           -14.637013    -169.303864      1513
20200318T220919.10_5E955B88.MER.DET.WLT5           -14.636708    -169.303787      1528
20200318T222410.10_5E98A3CA.MER.DET.WLT5           -14.636578    -169.303757      1528
20200318T224839.10_5EB7DE62.MER.DET.WLT5           -14.636363    -169.303711      1522
20200318T230620.10_5EAEF8C0.MER.DET.WLT5           -14.636208    -169.303680      1524
20200318T231414.10_5EAEF8C0.MER.DET.WLT5           -14.636139    -169.303665      1525
20200319T004557.10_5E98A3CA.MER.DET.WLT5           -14.635334    -169.303467      1526
20200319T010748.10_5E91A8A7.MER.DET.WLT5           -14.635142    -169.303421      1527
20200319T013758.10_5EAEF8C0.MER.DET.WLT5           -14.634878    -169.303360      1520
20200319T020701.10_5EABA490.MER.DET.WLT5           -14.634624    -169.303299      1522
20200319T022447.10_5EA18B48.MER.DET.WLT5           -14.634467    -169.303268      1525
20200319T051525.10_5EC9121B.MER.DET.WLT5           -14.632971    -169.302917      1524
20200319T055112.10_5E739FA8.MER.DET.WLT5           -14.632657    -169.302841      1519
20200319T062501.10_5EABA490.MER.DET.WLT5           -14.632360    -169.302765      1527
20200319T074953.10_5EA7C50A.MER.DET.WLT5           -14.631617    -169.302597      1523
20200319T081126.10_5EC1DDB1.MER.DET.WLT5           -14.631428    -169.302551      1522
20200319T082458.10_5EC1DDB1.MER.DET.WLT5           -14.631309    -169.302521      1521
20200319T083247.10_5EA7C50A.MER.DET.WLT5           -14.631240    -169.302505      1520
20200319T084709.10_5E91A8A7.MER.DET.WLT5           -14.631114    -169.302475      1521
20200319T085355.10_5E955B88.MER.DET.WLT5           -14.631055    -169.302460      1522
20200319T085821.10_5E9E3C06.MER.DET.WLT5           -14.631016    -169.302460      1522
20200319T090852.10_5EA7C50A.MER.DET.WLT5           -14.630924    -169.302429      1522
20200319T105723.10_5EC1DDB1.MER.DET.WLT5           -14.629972    -169.302216      1527
20200320T115210.10_5E98A3CA.MER.DET.WLT5           -14.620006    -169.290512      1506
20200320T163914.10_5E76C10C.MER.DET.WLT5           -14.615250    -169.289230      1520
20200320T183406.10_5EBB48FA.MER.DET.WLT5           -14.613346    -169.288727      1520
20200321T011705.10_5E76C10C.MER.DET.WLT5           -14.606668    -169.286926      1520
20200321T013420.10_5EA4AE60.MER.DET.WLT5           -14.606383    -169.286850      1514
20200321T014837.10_5E76C10C.MER.DET.WLT5           -14.606147    -169.286789      1512
20200321T025033.10_5EBB48FA.MER.DET.WLT5           -14.605121    -169.286514      1512
20200321T034631.10_5EC9121B.MER.DET.WLT5           -14.604193    -169.286270      1528
20200321T132853.10_5ED44100.MER.DET.WLT5           -14.594543    -169.283676      1510
20200321T195447.10_5EA18B48.MER.DET.WLT5           -14.588149    -169.281967      1511
20200322T223416.10_5E79D332.MER.DET.WLT5           -14.583035    -169.282608      1521
20200322T232541.10_5E9E3C06.MER.DET.WLT5           -14.582178    -169.282501      1519
20200323T070122.10_5E98A3CA.MER.DET.WLT5           -14.574581    -169.281448      1522
20200323T080859.10_5EA18B48.MER.DET.WLT5           -14.573454    -169.281296      1522
20200323T083151.10_5EB7DE62.MER.DET.WLT5           -14.573072    -169.281235      1528
20200323T090219.10_5ED44100.MER.DET.WLT5           -14.572565    -169.281174      1528
20200323T094537.10_5E86F008.MER.DET.WLT5           -14.571843    -169.281067      1529
20200323T111232.10_5EC9121B.MER.DET.WLT5           -14.570394    -169.280869      1524
20200323T113811.10_5EABA490.MER.DET.WLT5           -14.569966    -169.280807      1528
20200323T115027.10_5EA4AE60.MER.DET.WLT5           -14.569761    -169.280777      1528
20200323T132042.10_5E79D332.MER.DET.WLT5           -14.568257    -169.280579      1524
20200323T140744.10_5E83EA01.MER.DET.WLT5           -14.567473    -169.280472      1533
20200323T143334.10_5EA18B48.MER.DET.WLT5           -14.567042    -169.280411      1534
20200323T150102.10_5EABA490.MER.DET.WLT5           -14.566585    -169.280350      1532
20200323T151308.10_5EA4AE60.MER.DET.WLT5           -14.566382    -169.280319      1529
20200323T153639.10_5E8DB4F8.MER.DET.WLT5           -14.565990    -169.280258      1529
20200323T163922.10_5E80B550.MER.DET.WLT5           -14.564945    -169.280121      1523
20200323T165557.10_5E83EA01.MER.DET.WLT5           -14.564669    -169.280075      1527
20200323T170702.10_5E8DB4F8.MER.DET.WLT5           -14.564484    -169.280060      1533
20200323T181559.10_5E80B550.MER.DET.WLT5           -14.563334    -169.279892      1532
20200323T182632.10_5E955B88.MER.DET.WLT5           -14.563159    -169.279877      1536
20200323T184155.10_5E98A3CA.MER.DET.WLT5           -14.562902    -169.279831      1538
20200323T191456.10_5EC1DDB1.MER.DET.WLT5           -14.562351    -169.279755      1538
20200323T192813.10_5EA7C50A.MER.DET.WLT5           -14.562130    -169.279724      1540
20200325T034549.10_5EA18B48.MER.DET.WLT5           -14.525356    -169.268982      1513
20200325T035435.10_5E9E3C06.MER.DET.WLT5           -14.525210    -169.268936      1512
20200325T040535.10_5E80B550.MER.DET.WLT5           -14.525027    -169.268860      1512
20200325T042617.10_5E7D0424.MER.DET.WLT5           -14.524683    -169.268723      1520
20200325T044411.10_5E91A8A7.MER.DET.WLT5           -14.524385    -169.268616      1524
20200325T045129.10_5EAEF8C0.MER.DET.WLT5           -14.524264    -169.268570      1525
20200325T050133.10_5E86F008.MER.DET.WLT5           -14.524096    -169.268509      1522
20200325T051139.10_5E91A8A7.MER.DET.WLT5           -14.523929    -169.268433      1516
20200325T052447.10_5EBB48FA.MER.DET.WLT5           -14.523710    -169.268356      1513
20200328T125021.10_5E80B550.MER.DET.WLT5           -14.434173    -169.230881      1514
20200328T151218.10_5E86F008.MER.DET.WLT5           -14.431304    -169.229355      1516
20200328T160250.10_5E91A8A7.MER.DET.WLT5           -14.430284    -169.228806      1516
20200330T200058.10_5E83EA01.MER.DET.WLT5           -14.376206    -169.205383      1522
20200331T110459.10_5E83EA01.MER.DET.WLT5           -14.366792    -169.195221      1538
20200331T193137.10_5E83EA01.MER.DET.WLT5           -14.361515    -169.189529      1526
20200401T225634.10_5E86F008.MER.DET.WLT5           -14.341374    -169.189499      1537
20200402T053834.10_5E86F008.MER.DET.WLT5           -14.338370    -169.185898      1511
20200402T132953.10_5E86F008.MER.DET.WLT5           -14.334847    -169.181656      1519
20200404T092413.10_5E8A3C50.MER.DET.WLT5           -14.314145    -169.175537      1509
20200405T044101.10_5E8A3C50.MER.DET.WLT5           -14.307659    -169.169556      1530
20200405T142706.10_5E8A3C50.MER.DET.WLT5           -14.304374    -169.166519      1526
20200406T161825.10_5E8DB4F8.MER.DET.WLT5           -14.318645    -169.140167      1478
20200406T180246.10_5E8DB4F8.MER.DET.WLT5           -14.318801    -169.138763      1487
20200406T212737.10_5E8DB4F8.MER.DET.WLT5           -14.319106    -169.136017      1482
20200406T224818.10_5E8DB4F8.MER.DET.WLT5           -14.319227    -169.134933      1475
20200407T123305.10_5E8DB4F8.MER.DET.WLT5           -14.320459    -169.123886      1533
20200408T054604.10_5E91A8A7.MER.DET.WLT5           -14.322002    -169.110031      1533
20200411T053734.10_5EA7C50A.MER.DET.WLT5           -14.340018    -169.046051      1530
20200414T010911.10_5E955B88.MER.DET.WLT5           -14.362117    -168.980179      1517
20200415T155913.10_5E9E3C06.MER.DET.WLT5           -14.380916    -168.958908      1526
20200416T123743.10_5E9E3C06.MER.DET.WLT5           -14.391069    -168.945938      1544
20200422T232456.10_5EA18B48.MER.DET.WLT5           -14.408465    -168.889587      1515
20200425T014203.10_5EC9121B.MER.DET.WLT5           -14.414578    -168.874786      1497
20200425T123427.10_5EA4AE60.MER.DET.WLT5           -14.417213    -168.872849      1494
20200425T125941.10_5EA4AE60.MER.DET.WLT5           -14.417315    -168.872772      1505
20200425T155942.10_5EA4AE60.MER.DET.WLT5           -14.418042    -168.872238      1502
20200430T044542.10_5EABA490.MER.DET.WLT5           -14.448083    -168.849609      1525
20200430T223838.10_5EABA490.MER.DET.WLT5           -14.457669    -168.842102      1507
20200502T220202.10_5EAEF8C0.MER.DET.WLT5           -14.480802    -168.861328      1520
20200503T053933.10_5EAEF8C0.MER.DET.WLT5           -14.481948    -168.859604      1510
20200503T112243.10_5ED44100.MER.DET.WLT5           -14.482808    -168.858307      1526
20200504T150258.10_5EC1DDB1.MER.DET.WLT5           -14.493601    -168.858215      1520
20200504T182536.10_5EB7DE62.MER.DET.WLT5           -14.493127    -168.855530      1518
20200504T222945.10_5EB203F5.MER.DET.WLT5           -14.492557    -168.852295      1522
20200504T223840.10_5EB7DE62.MER.DET.WLT5           -14.492536    -168.852173      1526
20200504T230452.10_5EB203F5.MER.DET.WLT5           -14.492475    -168.851837      1531
20200504T232143.10_5EB203F5.MER.DET.WLT5           -14.492435    -168.851608      1525
20200505T035734.10_5EB7DE62.MER.DET.WLT5           -14.491791    -168.847946      1528
20200505T040656.10_5EB203F5.MER.DET.WLT5           -14.491769    -168.847824      1530
20200505T041218.10_5EB203F5.MER.DET.WLT5           -14.491756    -168.847763      1530
20200505T041838.10_5EB203F5.MER.DET.WLT5           -14.491741    -168.847672      1529
20200505T042743.10_5EB203F5.MER.DET.WLT5           -14.491720    -168.847549      1525
20200505T044020.10_5EC9121B.MER.DET.WLT5           -14.491691    -168.847382      1519
20200505T080445.10_5EB203F5.MER.DET.WLT5           -14.491213    -168.844681      1528
20200505T110306.10_5EB7DE62.MER.DET.WLT5           -14.490796    -168.842316      1528
20200505T110838.10_5EB7DE62.MER.DET.WLT5           -14.490784    -168.842239      1527
20200505T111432.10_5EB7DE62.MER.DET.WLT5           -14.490769    -168.842163      1526
20200505T112122.10_5EB203F5.MER.DET.WLT5           -14.490753    -168.842072      1527
20200505T183432.10_5EB7DE62.MER.DET.WLT5           -14.489741    -168.836334      1529
20200511T231223.10_5EBB48FA.MER.DET.WLT5           -14.501255    -168.757019      1497
20200512T192629.10_5EBB48FA.MER.DET.WLT5           -14.501849    -168.737778      1518
20200515T144842.10_5EC1DDB1.MER.DET.WLT5           -14.501164    -168.687485      1532
20200517T190928.10_5EC1DDB1.MER.DET.WLT5           -14.501566    -168.646271      1526
20200520T135117.10_5EC9121B.MER.DET.WLT5           -14.495313    -168.603516      1518
20200520T150532.10_5EC9121B.MER.DET.WLT5           -14.495283    -168.602539      1519
20200523T062712.10_5EC9121B.MER.DET.WLT5           -14.493755    -168.552399      1536
20200603T093259.10_5ED7BC54.MER.DET.WLT5           -14.405985    -168.318710      1513
20200604T085835.10_5EDED93A.MER.DET.WLT5           -14.407006    -168.290176      1507
20200607T160312.10_5EDED93A.MER.DET.WLT5           -14.394938    -168.211166      1504
20200608T190414.10_5EDED93A.MER.DET.WLT5           -14.390815    -168.184174      1500
20200610T043052.10_5EE26A6E.MER.DET.WLT5           -14.406013    -168.143784      1511
20200611T115548.10_5EE26A6E.MER.DET.WLT5           -14.414142    -168.104950      1497
20200612T152521.10_5EEBB1F0.MER.DET.WLT5           -14.422971    -168.073471      1474
20200617T062422.10_5EEBB1F0.MER.DET.WLT5           -14.467164    -167.966064      1539
20200618T125304.10_5EEBB1F0.MER.DET.WLT5           -14.479300    -167.936554      1508
20200620T015729.10_5EF6DA5F.MER.DET.WLT5           -14.478930    -167.928970      1488
20200703T030018.10_5F01FA7A.MER.DET.WLT5           -14.524386    -167.951126      1536
20200708T082807.10_5F05D17A.MER.DET.WLT5           -14.530819    -168.003723      1531
20200718T153208.10_5F17A6D6.MER.DET.WLT5           -14.583302    -168.099136      1496
20200718T153722.10_5F17A6D6.MER.DET.WLT5           -14.583317    -168.099152      1497
20200718T160246.10_5F17A6D6.MER.DET.WLT5           -14.583390    -168.099228      1496
20200721T073424.10_5F17A6D6.MER.DET.WLT5           -14.594442    -168.110611      1520
20200721T194355.10_5F17A6D6.MER.DET.WLT5           -14.596558    -168.112793      1516
20200721T205725.10_5F17A6D6.MER.DET.WLT5           -14.596771    -168.113022      1515
20200801T195534.10_609A9C98.MER.REQ.WLT5           -14.573037    -168.057770    -12345
20200805T023843.10_5F2AC0B8.MER.DET.WLT5           -14.613117    -168.056732      1526
20200805T083631.10_5F2AC0B8.MER.DET.WLT5           -14.616154    -168.056656      1531
20200806T125055.10_5F358DA4.MER.DET.WLT5           -14.625307    -168.064484      1512
20200808T160634.10_5F358DA4.MER.DET.WLT5           -14.647423    -168.068756      1528
20200809T025552.10_5F358DA4.MER.DET.WLT5           -14.652091    -168.069656      1530
20200810T142044.10_5F358DA4.MER.DET.WLT5           -14.667370    -168.072601      1534
20200810T142506.10_5F358DA4.MER.DET.WLT5           -14.667401    -168.072617      1535
20200813T131847.10_5F358DA4.MER.DET.WLT5           -14.697987    -168.078522      1529
20200815T050322.10_5F3F9996.MER.DET.WLT5           -14.713202    -168.085953      1512
20200821T041812.10_5F3F9996.MER.DET.WLT5           -14.777356    -168.091537      1532
20200823T105205.10_5F4444FC.MER.DET.WLT5           -14.791553    -168.084122      1536
20200824T171454.10_5F4444FC.MER.DET.WLT5           -14.797995    -168.077774      1496
20200830T105721.10_5F4F680A.MER.DET.WLT5           -14.844791    -168.109100      1517
20200906T145543.10_5F57917E.MER.DET.WLT5           -14.850163    -168.131989      1510
20200906T150324.10_5F57917E.MER.DET.WLT5           -14.850137    -168.131989      1510
20200908T083322.10_5F57917E.MER.DET.WLT5           -14.841803    -168.133606      1508
20200912T023810.10_5F5D80B6.MER.DET.WLT5           -14.805525    -168.153030      1514
20200912T121846.10_5F5D80B6.MER.DET.WLT5           -14.802000    -168.154541      1506
20200912T203455.10_5F5D80B6.MER.DET.WLT5           -14.798987    -168.155838      1531
20200914T195806.10_5F68A496.MER.DET.WLT5           -14.777320    -168.167191      1532
20201002T054154.10_5F770D88.MER.DET.WLT5           -14.685593    -168.256989      1537
20201006T101230.10_5F8231C2.MER.DET.WLT5           -14.662784    -168.291077      1502
20201021T002802.10_5F9873F2.MER.DET.WLT5           -14.579604    -168.354889      1535
20201023T070609.10_5F9873F2.MER.DET.WLT5           -14.567129    -168.359818      1526
20201025T115215.10_5F9873F2.MER.DET.WLT5           -14.555080    -168.364578      1529
20201025T191240.10_5F9873F2.MER.DET.WLT5           -14.553404    -168.365234      1535
20201103T081939.10_5FA164B4.MER.DET.WLT5           -14.495617    -168.346893      1527
20201111T004925.10_5FAC86E8.MER.DET.WLT5           -14.497236    -168.336945      1497
20201114T095932.10_5FAFFC78.MER.DET.WLT5           -14.508527    -168.347168      1524
20201115T224721.10_5FBB1FEE.MER.DET.WLT5           -14.516809    -168.347229      1508
20201116T075530.10_5FBB1FEE.MER.DET.WLT5           -14.517953    -168.345947      1501
20201126T202836.10_5FC3B4EE.MER.DET.WLT5           -14.559031    -168.310089      1514
20201128T095255.10_5FC3B4EE.MER.DET.WLT5           -14.571408    -168.305710      1525
20201129T090508.10_5FC3B4EE.MER.DET.WLT5           -14.579086    -168.303009      1523
20201202T094459.10_5FC7B328.MER.DET.WLT5           -14.587522    -168.273773      1513
20201205T064321.10_5FD2D70F.MER.DET.WLT5           -14.596983    -168.265076      1539
20201206T064134.10_5FD2D70F.MER.DET.WLT5           -14.601775    -168.262405      1531
20201208T235110.10_5FD2D70F.MER.DET.WLT5           -14.614800    -168.255173      1510
20201214T015841.10_5FD715D9.MER.DET.WLT5           -14.677289    -168.265488      1529
20201218T171944.10_5FDD34AF.MER.DET.WLT5           -14.781476    -168.325516      1520
20201223T041315.10_5FE57AE2.MER.DET.WLT5           -14.819591    -168.371002      1513
20201224T235348.10_5FE57AE2.MER.DET.WLT5           -14.831072    -168.389481      1501
20201231T221845.10_5FF0A022.MER.DET.WLT5           -14.867217    -168.449081      1527
20210105T064604.10_5FF680AC.MER.DET.WLT5           -14.912508    -168.468918      1515
20210105T065550.10_5FF680AC.MER.DET.WLT5           -14.912608    -168.468964      1515
20210106T062259.10_5FF680AC.MER.DET.WLT5           -14.927109    -168.475861      1522
20210106T214832.10_5FF680AC.MER.DET.WLT5           -14.936646    -168.480392      1523
20210108T003103.10_6001A75C.MER.DET.WLT5           -14.953287    -168.503510      1505
20210108T050410.10_6001A75C.MER.DET.WLT5           -14.956619    -168.506149      1510
20210111T170127.10_6001A75C.MER.DET.WLT5           -15.018077    -168.554611      1524
20210128T003838.10_60125783.MER.DET.WLT5           -15.266431    -168.871613      1520
20210203T111134.10_601D7A92.MER.DET.WLT5           -15.364725    -169.031921      1524
20210208T080827.10_60242DA3.MER.DET.WLT5           -15.433427    -169.164841      1529
20210210T132255.10_60242DA3.MER.DET.WLT5           -15.454026    -169.229706      1513
20210213T141721.10_60283086.MER.DET.WLT5           -15.452136    -169.322235      1512
20210214T220714.10_602B67E2.MER.DET.WLT5           -15.455308    -169.349762      1523
20210216T005258.10_602B67E2.MER.DET.WLT5           -15.461137    -169.366135      1540
20210217T114041.10_602ED79C.MER.DET.WLT5           -15.480342    -169.412781      1511
20210217T225236.10_602ED79C.MER.DET.WLT5           -15.484716    -169.424011      1515
20210218T064055.10_602ED79C.MER.DET.WLT5           -15.487765    -169.431839      1520
20210218T153058.10_602ED79C.MER.DET.WLT5           -15.491217    -169.440704      1521
20210227T021327.10_6039FB2D.MER.DET.WLT5           -15.535114    -169.586716      1522
20210302T190729.10_603F5220.MER.DET.WLT5           -15.605921    -169.675369      1497
20210303T032257.10_603F5220.MER.DET.WLT5           -15.610741    -169.684784      1522
20210304T113700.10_6049779E.MER.DET.WLT5           -15.616921    -169.732010      1517
20210304T133112.10_60424E65.MER.DET.WLT5           -15.617049    -169.734680      1523
20210304T133544.10_60455984.MER.DET.WLT5           -15.617054    -169.734787      1522
20210304T135529.10_60424E65.MER.DET.WLT5           -15.617077    -169.735245      1520
20210304T142853.10_60505208.MER.DET.WLT5           -15.617114    -169.736038      1525
20210304T152701.10_60505208.MER.DET.WLT5           -15.617179    -169.737396      1526
20210304T165619.10_60424E65.MER.DET.WLT5           -15.617280    -169.739487      1528
20210304T174326.10_60424E65.MER.DET.WLT5           -15.617332    -169.740585      1536
20210304T175747.10_60424E65.MER.DET.WLT5           -15.617349    -169.740921      1533
20210304T193043.10_60424E65.MER.DET.WLT5           -15.617454    -169.743088      1529
20210304T200334.10_604CDD30.MER.DET.WLT5           -15.617490    -169.743866      1528
20210304T213613.10_604CDD30.MER.DET.WLT5           -15.617594    -169.746033      1527
20210304T222156.10_60455984.MER.DET.WLT5           -15.617645    -169.747101      1530
20210304T235114.10_6049779E.MER.DET.WLT5           -15.617745    -169.749191      1531
20210305T021036.10_60455984.MER.DET.WLT5           -15.617903    -169.752441      1530
20210305T023225.10_60455984.MER.DET.WLT5           -15.617927    -169.752960      1532
20210305T024647.10_60424E65.MER.DET.WLT5           -15.617943    -169.753296      1532
20210305T033739.10_60424E65.MER.DET.WLT5           -15.618000    -169.754486      1533
20210305T035736.10_60455984.MER.DET.WLT5           -15.618023    -169.754944      1533
20210305T043248.10_604CDD30.MER.DET.WLT5           -15.618062    -169.755768      1534
20210305T074136.10_60455984.MER.DET.WLT5           -15.618275    -169.760193      1540
20210305T081557.10_6049779E.MER.DET.WLT5           -15.618313    -169.760986      1533
20210305T094336.10_604CDD30.MER.DET.WLT5           -15.618411    -169.763046      1540
20210306T103645.10_60455984.MER.DET.WLT5           -15.628716    -169.827637      1510
20210306T120713.10_60455984.MER.DET.WLT5           -15.628933    -169.830048      1503
20210306T131255.10_6049779E.MER.DET.WLT5           -15.629090    -169.831802      1506
20210306T173112.10_604CDD30.MER.DET.WLT5           -15.629708    -169.838715      1516
20210306T183007.10_604CDD30.MER.DET.WLT5           -15.629849    -169.840286      1514
20210306T230804.10_6049779E.MER.DET.WLT5           -15.630515    -169.847717      1520
20210307T014357.10_6049779E.MER.DET.WLT5           -15.630888    -169.851883      1520
20210307T035027.10_604CDD30.MER.DET.WLT5           -15.631191    -169.855270      1518
20210307T111144.10_60455984.MER.DET.WLT5           -15.632247    -169.867065      1527
20210307T133306.10_6049779E.MER.DET.WLT5           -15.632586    -169.870850      1517
20210307T135928.10_604CDD30.MER.DET.WLT5           -15.632648    -169.871552      1524
20210308T211041.10_6049779E.MER.DET.WLT5           -15.639379    -169.916000      1522
20210310T201303.10_6049779E.MER.DET.WLT5           -15.639112    -169.986481      1515
20210312T000445.10_604CDD30.MER.DET.WLT5           -15.636604    -170.053604      1546
20210313T094904.10_60505208.MER.DET.WLT5           -15.630651    -170.106094      1528
20210316T005345.10_60505208.MER.DET.WLT5           -15.622403    -170.224869      1530
20210319T175918.10_60560E98.MER.DET.WLT5           -15.617607    -170.357849      1546
20210320T051217.10_60560E98.MER.DET.WLT5           -15.616210    -170.373764      1515
20210320T091939.10_60560E98.MER.DET.WLT5           -15.615696    -170.379608      1503
20210322T113327.10_60613A12.MER.DET.WLT5           -15.610733    -170.446198      1525
20210323T014702.10_60613A12.MER.DET.WLT5           -15.605073    -170.469452      1521
20210324T024254.10_60613A12.MER.DET.WLT5           -15.595154    -170.510223      1519
20210401T125630.10_60690B4A.MER.DET.WLT5           -15.514848    -170.876099      1472
20210401T151206.10_60690B4A.MER.DET.WLT5           -15.513704    -170.880478      1488
20210403T185007.10_60690B4A.MER.DET.WLT5           -15.487587    -170.980392      1485
20210406T081827.10_606DDF6D.MER.DET.WLT5           -15.480017    -171.119080      1526
20210406T083207.10_606DDF6D.MER.DET.WLT5           -15.479929    -171.119568      1528
20210407T095512.10_606DDF6D.MER.DET.WLT5           -15.470056    -171.174255      1522
20210407T105740.10_606DDF6D.MER.DET.WLT5           -15.469651    -171.176498      1524
20210408T162032.10_60719FBE.MER.DET.WLT5           -15.457944    -171.229767      1532
20210408T172045.10_60719FBE.MER.DET.WLT5           -15.457444    -171.231476      1534
20210408T225709.10_60719FBE.MER.DET.WLT5           -15.454655    -171.241058      1528
20210409T112446.10_60719FBE.MER.DET.WLT5           -15.448455    -171.262360      1515
20210409T121745.10_60719FBE.MER.DET.WLT5           -15.448015    -171.263855      1516
20210410T071019.10_60719FBE.MER.DET.WLT5           -15.438622    -171.296127      1508
20210411T094458.10_60762EEE.MER.DET.WLT5           -15.421678    -171.350037      1495
20210411T145719.10_60762EEE.MER.DET.WLT5           -15.418817    -171.360123      1501
20210412T052838.10_60762EEE.MER.DET.WLT5           -15.410835    -171.388275      1511
20210412T054451.10_60762EEE.MER.DET.WLT5           -15.410687    -171.388794      1512
20210412T153123.10_60762EEE.MER.DET.WLT5           -15.405314    -171.407745      1517
20210412T233207.10_60762EEE.MER.DET.WLT5           -15.400911    -171.423279      1512
20210413T181454.10_60762EEE.MER.DET.WLT5           -15.390626    -171.459549      1518
20210415T024636.10_607977A2.MER.DET.WLT5           -15.370807    -171.518875      1532
20210415T135034.10_607977A2.MER.DET.WLT5           -15.370064    -171.543274      1527
20210415T200055.10_607977A2.MER.DET.WLT5           -15.369650    -171.556885      1538
20210416T055239.10_607977A2.MER.DET.WLT5           -15.368988    -171.578629      1544
20210417T072648.10_607CBA27.MER.DET.WLT5           -15.353522    -171.638596      1521
20210417T092307.10_607CBA27.MER.DET.WLT5           -15.352660    -171.642136      1527
20210418T033621.10_607CBA27.MER.DET.WLT5           -15.344564    -171.675461      1533
20210418T172059.10_607CBA27.MER.DET.WLT5           -15.338458    -171.700592      1512
20210421T091613.10_60803BA0.MER.DET.WLT5           -15.292902    -171.830490      1514
20210422T164153.10_60877DDC.MER.DET.WLT5           -15.279496    -171.897537      1500
20210423T021743.10_60877DDC.MER.DET.WLT5           -15.275567    -171.915253      1498
20210424T125001.10_60877DDC.MER.DET.WLT5           -15.261425    -171.978973      1517
20210425T165308.10_60877DDC.MER.DET.WLT5           -15.249940    -172.030746      1529
20210425T210605.10_60877DDC.MER.DET.WLT5           -15.248214    -172.038513      1523
20210426T044237.10_60877DDC.MER.DET.WLT5           -15.245098    -172.052567      1529
20210426T201419.10_60877DDC.MER.DET.WLT5           -15.238741    -172.081207      1517
20210426T210723.10_60877DDC.MER.DET.WLT5           -15.238379    -172.082840      1518
20210429T040227.10_608AA854.MER.DET.WLT5           -15.241337    -172.146454      1527
20210429T065218.10_608AA854.MER.DET.WLT5           -15.240562    -172.150146      1521
20210501T013706.10_608FC40C.MER.DET.WLT5           -15.241546    -172.219193      1496
20210501T032545.10_608FC40C.MER.DET.WLT5           -15.241730    -172.221939      1510
20210503T035407.10_608FC40C.MER.DET.WLT5           -15.246649    -172.295349      1532
20210504T195747.10_609A9C98.MER.DET.WLT5           -15.243349    -172.363968      1526
20210505T012303.10_609A9C98.MER.DET.WLT5           -15.242541    -172.370605      1537
20210505T051723.10_609A9C98.MER.DET.WLT5           -15.241960    -172.375381      1536
20210505T052216.10_609A9C98.MER.DET.WLT5           -15.241947    -172.375488      1538
20210507T064621.10_609A9C98.MER.DET.WLT5           -15.234587    -172.435974      1522
20210507T065214.10_609A9C98.MER.DET.WLT5           -15.234572    -172.436096      1521
20210507T233505.10_609A9C98.MER.DET.WLT5           -15.232082    -172.456558      1536
20210511T092101.10_609A9C98.MER.DET.WLT5           -15.219900    -172.556671      1524
