-50000.00 0.00 55559.75 4850.00 #x_min(m) z_min(m) x_max(m) z_max(m)
5000.0000 10.0000                #dx(m) dz(m)
35453.13 2870.00 1504.3550  1041.0704 34.6747 1.4980
35453.13 2880.00 1504.5122  1041.1165 34.6749 1.4935
35453.13 2890.00 1504.6694  1041.1626 34.6751 1.4890
35453.13 2900.00 1504.8266  1041.2087 34.6754 1.4845
35453.13 2910.00 1504.9839  1041.2548 34.6756 1.4800
35453.13 2920.00 1505.1411  1041.3009 34.6759 1.4755
35453.13 2930.00 1505.2983  1041.3470 34.6761 1.4710
35453.13 2940.00 1505.4555  1041.3932 34.6763 1.4665
35453.13 2950.00 1505.6128  1041.4393 34.6766 1.4620
35453.13 2960.00 1505.7700  1041.4854 34.6768 1.4575
35453.13 2970.00 1505.9272  1041.5315 34.6771 1.4530
35453.13 2980.00 1506.0845  1041.5776 34.6773 1.4485
35453.13 2990.00 1506.2417  1041.6237 34.6775 1.4440
35453.13 3000.00 1506.4023  1041.6696 34.6777 1.4400
35453.13 3010.00 1506.5630  1041.7154 34.6779 1.4361
35453.13 3020.00 1506.7237  1041.7612 34.6781 1.4321
35453.13 3030.00 1506.8844  1041.8071 34.6783 1.4281
35453.13 3040.00 1507.0451  1041.8529 34.6785 1.4241
35453.13 3050.00 1507.2058  1041.8987 34.6787 1.4202
35453.13 3060.00 1507.3665  1041.9446 34.6789 1.4162
35453.13 3070.00 1507.5272  1041.9904 34.6791 1.4122
35453.13 3080.00 1507.6879  1042.0362 34.6793 1.4083
35453.13 3090.00 1507.8486  1042.0821 34.6795 1.4043
35453.13 3100.00 1508.0093  1042.1279 34.6797 1.4003
35453.13 3110.00 1508.1699  1042.1738 34.6799 1.3964
35453.13 3120.00 1508.3306  1042.2196 34.6801 1.3924
35453.13 3130.00 1508.4913  1042.2654 34.6803 1.3884
35453.13 3140.00 1508.6520  1042.3113 34.6805 1.3844
35453.13 3150.00 1508.8127  1042.3571 34.6807 1.3805
35453.13 3160.00 1508.9734  1042.4029 34.6809 1.3765
35453.13 3170.00 1509.1341  1042.4488 34.6811 1.3725
35453.13 3180.00 1509.2948  1042.4946 34.6813 1.3686
35453.13 3190.00 1509.4555  1042.5404 34.6815 1.3646
35453.13 3200.00 1509.6162  1042.5863 34.6817 1.3606
35453.13 3210.00 1509.7769  1042.6321 34.6819 1.3567
35453.13 3220.00 1509.9376  1042.6779 34.6821 1.3527
35453.13 3230.00 1510.0983  1042.7238 34.6823 1.3487
35453.13 3240.00 1510.2590  1042.7696 34.6825 1.3448
35453.13 3250.00 1510.4197  1042.8154 34.6828 1.3408
35453.13 3260.00 1510.5804  1042.8613 34.6830 1.3368
35453.13 3270.00 1510.7411  1042.9071 34.6832 1.3328
35453.13 3280.00 1510.9033  1042.9528 34.6833 1.3291
35453.13 3290.00 1511.0666  1042.9984 34.6835 1.3254
35453.13 3300.00 1511.2299  1043.0440 34.6837 1.3217
35453.13 3310.00 1511.3932  1043.0896 34.6839 1.3181
35453.13 3320.00 1511.5565  1043.1352 34.6841 1.3144
35453.13 3330.00 1511.7198  1043.1808 34.6843 1.3108
35453.13 3340.00 1511.8831  1043.2264 34.6845 1.3071
35453.13 3350.00 1512.0464  1043.2720 34.6847 1.3034
35453.13 3360.00 1512.2097  1043.3176 34.6849 1.2998
35453.13 3370.00 1512.3730  1043.3632 34.6851 1.2961
35453.13 3380.00 1512.5363  1043.4088 34.6853 1.2925
35453.13 3390.00 1512.6996  1043.4544 34.6855 1.2888
35453.13 3400.00 1512.8629  1043.5000 34.6857 1.2851
35453.13 3410.00 1513.0262  1043.5456 34.6859 1.2815
35453.13 3420.00 1513.1895  1043.5912 34.6861 1.2778
35453.13 3430.00 1513.3528  1043.6368 34.6862 1.2742
35453.13 3440.00 1513.5161  1043.6824 34.6864 1.2705
35453.13 3450.00 1513.6794  1043.7280 34.6866 1.2668
35453.13 3460.00 1513.8427  1043.7736 34.6868 1.2632
35453.13 3470.00 1514.0060  1043.8192 34.6870 1.2595
35453.13 3480.00 1514.1693  1043.8648 34.6872 1.2559
35453.13 3490.00 1514.3326  1043.9104 34.6874 1.2522
35453.13 3500.00 1514.4959  1043.9560 34.6876 1.2485
35453.13 3510.00 1514.6592  1044.0016 34.6878 1.2449
35453.13 3520.00 1514.8225  1044.0472 34.6880 1.2412
35453.13 3530.00 1514.9858  1044.0928 34.6882 1.2376
35453.13 3540.00 1515.1491  1044.1384 34.6884 1.2339
35453.13 3550.00 1515.3124  1044.1840 34.6886 1.2302
35453.13 3560.00 1515.4757  1044.2296 34.6888 1.2266
35453.13 3570.00 1515.6390  1044.2752 34.6889 1.2229
35453.13 3580.00 1515.8023  1044.3208 34.6891 1.2193
35453.13 3590.00 1515.9671  1044.3662 34.6893 1.2157
35453.13 3600.00 1516.1320  1044.4116 34.6896 1.2121
35453.13 3610.00 1516.2969  1044.4570 34.6898 1.2085
35453.13 3620.00 1516.4619  1044.5024 34.6900 1.2049
35453.13 3630.00 1516.6268  1044.5478 34.6902 1.2013
35453.13 3640.00 1516.7917  1044.5932 34.6904 1.1977
35453.13 3650.00 1516.9567  1044.6386 34.6906 1.1941
35453.13 3660.00 1517.1216  1044.6840 34.6908 1.1905
35453.13 3670.00 1517.2865  1044.7294 34.6910 1.1869
35453.13 3680.00 1517.4515  1044.7748 34.6912 1.1834
35453.13 3690.00 1517.6164  1044.8202 34.6914 1.1798
35453.13 3700.00 1517.7813  1044.8656 34.6916 1.1762
35453.13 3710.00 1517.9463  1044.9110 34.6918 1.1726
35453.13 3720.00 1518.1112  1044.9564 34.6920 1.1690
35453.13 3730.00 1518.2761  1045.0018 34.6922 1.1654
35453.13 3740.00 1518.4410  1045.0472 34.6924 1.1618
35453.13 3750.00 1518.6060  1045.0926 34.6926 1.1582
35453.13 3760.00 1518.7709  1045.1380 34.6928 1.1546
35453.13 3770.00 1518.9358  1045.1834 34.6930 1.1510
35453.13 3780.00 1519.1008  1045.2288 34.6933 1.1475
35453.13 3790.00 1519.2657  1045.2742 34.6935 1.1439
35453.13 3800.00 1519.4306  1045.3196 34.6937 1.1403
35453.13 3810.00 1519.5956  1045.3650 34.6939 1.1367
35453.13 3820.00 1519.7605  1045.4104 34.6941 1.1331
35453.13 3830.00 1519.9254  1045.4558 34.6943 1.1295
35453.13 3840.00 1520.0904  1045.5012 34.6945 1.1259
35453.13 3850.00 1520.2553  1045.5466 34.6947 1.1223
35453.13 3860.00 1520.4202  1045.5920 34.6949 1.1187
35453.13 3870.00 1520.5852  1045.6374 34.6951 1.1151
35453.13 3880.00 1520.7501  1045.6828 34.6953 1.1116
35453.13 3890.00 1520.9150  1045.7282 34.6955 1.1080
35453.13 3900.00 1521.0800  1045.7736 34.6957 1.1044
35453.13 3910.00 1521.2449  1045.8190 34.6959 1.1008
35453.13 3920.00 1521.4108  1045.8642 34.6961 1.0971
35453.13 3930.00 1521.5767  1045.9095 34.6964 1.0935
35453.13 3940.00 1521.7427  1045.9547 34.6966 1.0898
35453.13 3950.00 1521.9087  1045.9999 34.6968 1.0862
35453.13 3960.00 1522.0747  1046.0451 34.6970 1.0825
35453.13 3970.00 1522.2407  1046.0903 34.6972 1.0788
35453.13 3980.00 1522.4067  1046.1355 34.6975 1.0752
35453.13 3990.00 1522.5727  1046.1807 34.6977 1.0715
35453.13 4000.00 1522.7387  1046.2259 34.6979 1.0679
35453.13 4010.00 1522.9047  1046.2711 34.6981 1.0642
35453.13 4020.00 1523.0707  1046.3163 34.6983 1.0605
35453.13 4030.00 1523.2367  1046.3615 34.6985 1.0569
35453.13 4040.00 1523.4027  1046.4067 34.6988 1.0532
35453.13 4050.00 1523.5687  1046.4520 34.6990 1.0496
35453.13 4060.00 1523.7347  1046.4972 34.6992 1.0459
35453.13 4070.00 1523.9007  1046.5424 34.6994 1.0422
35453.13 4080.00 1524.0667  1046.5876 34.6996 1.0386
35453.13 4090.00 1524.2327  1046.6328 34.6999 1.0349
35453.13 4100.00 1524.3987  1046.6780 34.7001 1.0312
35453.13 4110.00 1524.5647  1046.7232 34.7003 1.0276
35453.13 4120.00 1524.7307  1046.7684 34.7005 1.0239
35453.13 4130.00 1524.8967  1046.8136 34.7007 1.0203
35453.13 4140.00 1525.0627  1046.8588 34.7010 1.0166
35453.13 4150.00 1525.2287  1046.9040 34.7012 1.0129
35453.13 4160.00 1525.3946  1046.9492 34.7014 1.0093
35453.13 4170.00 1525.5606  1046.9945 34.7016 1.0056
35453.13 4180.00 1525.7266  1047.0397 34.7018 1.0020
35453.13 4190.00 1525.8926  1047.0849 34.7020 0.9983
35453.13 4200.00 1526.0586  1047.1301 34.7023 0.9946
35453.13 4210.00 1526.2246  1047.1753 34.7025 0.9910
35453.13 4220.00 1526.3906  1047.2205 34.7027 0.9873
35453.13 4230.00 1526.5566  1047.2657 34.7029 0.9837
35453.13 4240.00 1526.7226  1047.3109 34.7031 0.9800
35453.13 4250.00 1526.8886  1047.3561 34.7034 0.9763
35453.13 4260.00 1527.0546  1047.4013 34.7036 0.9727
35453.13 4270.00 1527.2238  1047.4463 34.7038 0.9696
35453.13 4280.00 1527.3955  1047.4910 34.7039 0.9669
35453.13 4290.00 1527.5671  1047.5358 34.7041 0.9642
35453.13 4300.00 1527.7387  1047.5806 34.7043 0.9615
35453.13 4310.00 1527.9103  1047.6253 34.7044 0.9588
35453.13 4320.00 1528.0819  1047.6701 34.7046 0.9560
35453.13 4330.00 1528.2536  1047.7149 34.7047 0.9533
35453.13 4340.00 1528.4252  1047.7596 34.7049 0.9506
35453.13 4350.00 1528.5968  1047.8044 34.7051 0.9479
35453.13 4360.00 1528.7684  1047.8492 34.7052 0.9452
35453.13 4370.00 1528.9401  1047.8939 34.7054 0.9425
35453.13 4380.00 1529.1117  1047.9387 34.7056 0.9398
35453.13 4390.00 1529.2833  1047.9834 34.7057 0.9371
35453.13 4400.00 1529.4549  1048.0282 34.7059 0.9344
35453.13 4410.00 1529.6265  1048.0730 34.7060 0.9317
35453.13 4420.00 1529.7982  1048.1177 34.7062 0.9290
35453.13 4430.00 1529.9698  1048.1625 34.7064 0.9263
35453.13 4440.00 1530.1414  1048.2073 34.7065 0.9236
35453.13 4450.00 1530.3130  1048.2520 34.7067 0.9209
35453.13 4460.00 1530.4847  1048.2968 34.7069 0.9182
35453.13 4470.00 1530.6563  1048.3415 34.7070 0.9155
35453.13 4480.00 1530.8279  1048.3863 34.7072 0.9128
35453.13 4490.00 1530.9995  1048.4311 34.7073 0.9101
35453.13 4500.00 1531.1711  1048.4758 34.7075 0.9073
35453.13 4510.00 1531.3428  1048.5206 34.7077 0.9046
35453.13 4520.00 1531.5144  1048.5654 34.7078 0.9019
35453.13 4530.00 1531.6860  1048.6101 34.7080 0.8992
35453.13 4540.00 1531.8576  1048.6549 34.7081 0.8965
35453.13 4550.00 1532.0293  1048.6996 34.7083 0.8938
35453.13 4560.00 1532.2009  1048.7444 34.7085 0.8911
35453.13 4570.00 1532.3725  1048.7892 34.7086 0.8884
35453.13 4580.00 1532.5441  1048.8339 34.7088 0.8857
35453.13 4590.00 1532.7158  1048.8787 34.7090 0.8830
35453.13 4600.00 1532.8874  1048.9235 34.7091 0.8803
35453.13 4610.00 1533.0590  1048.9682 34.7093 0.8776
35453.13 4620.00 1533.2306  1049.0130 34.7094 0.8749
35453.13 4630.00 1533.4022  1049.0578 34.7096 0.8722
35453.13 4640.00 1533.5739  1049.1025 34.7098 0.8695
35453.13 4650.00 1533.7585  1049.1464 34.7098 0.8694
35453.13 4660.00 1533.9434  1049.1903 34.7098 0.8694
35453.13 4670.00 1534.1283  1049.2341 34.7098 0.8694
35453.13 4680.00 1534.3132  1049.2780 34.7098 0.8694
35453.13 4690.00 1534.4981  1049.3218 34.7098 0.8694
35453.13 4700.00 1534.6831  1049.3657 34.7098 0.8694
35453.13 4710.00 1534.8680  1049.4096 34.7098 0.8694
35453.13 4720.00 1535.0529  1049.4534 34.7098 0.8694
35453.13 4730.00 1535.2378  1049.4973 34.7098 0.8694
35453.13 4740.00 1535.4228  1049.5411 34.7098 0.8694
35453.13 4750.00 1535.6077  1049.5850 34.7098 0.8694
35453.13 4760.00 1535.7926  1049.6289 34.7098 0.8694
35453.13 4770.00 1535.9775  1049.6727 34.7098 0.8694
35453.13 4780.00 1536.1624  1049.7166 34.7098 0.8694
35453.13 4790.00 1536.3474  1049.7605 34.7098 0.8694
35453.13 4800.00 1536.5323  1049.8043 34.7098 0.8694
35453.13 4810.00 1536.7172  1049.8482 34.7098 0.8694
35453.13 4820.00 1536.9021  1049.8920 34.7098 0.8694
35453.13 4830.00 1537.0871  1049.9359 34.7098 0.8694
35453.13 4840.00 1537.2720  1049.9798 34.7098 0.8694
35453.13 4850.00 1537.4569  1050.0236 34.7098 0.8694
40479.78 0.00 1543.3277  1022.7923 35.7766 28.5666
40479.78 10.00 1543.4713  1022.8408 35.7779 28.5533
40479.78 20.00 1543.6080  1022.8933 35.7826 28.5350
40479.78 30.00 1543.7036  1022.9607 35.7963 28.4928
40479.78 40.00 1543.7182  1023.0509 35.8212 28.4069
40479.78 50.00 1543.6285  1023.1669 35.8568 28.2674
40479.78 60.00 1543.4419  1023.3072 35.9031 28.0780
40479.78 70.00 1543.1777  1023.4699 35.9616 27.8478
40479.78 80.00 1542.8125  1023.6579 36.0323 27.5669
40479.78 90.00 1542.2902  1023.8763 36.1125 27.2128
40479.78 100.00 1541.5380  1024.1297 36.1975 26.7580
40479.78 110.00 1540.5047  1024.4109 36.2742 26.1909
40479.78 120.00 1539.2778  1024.6889 36.3242 25.5629
40479.78 130.00 1538.0524  1024.9297 36.3398 24.9632
40479.78 140.00 1536.9555  1025.1236 36.3275 24.4400
40479.78 150.00 1535.9942  1025.2724 36.2898 23.9947
40479.78 160.00 1534.9852  1025.4118 36.2387 23.5420
40479.78 170.00 1533.9376  1025.5436 36.1767 23.0834
40479.78 180.00 1532.6139  1025.6807 36.0929 22.5385
40479.78 190.00 1531.2031  1025.8196 36.0023 21.9664
40479.78 200.00 1529.5160  1025.9682 35.9003 21.3118
40479.78 210.00 1527.5805  1026.1255 35.7878 20.5830
40479.78 220.00 1525.6450  1026.2828 35.6754 19.8541
40479.78 230.00 1523.4681  1026.4446 35.5667 19.0762
40479.78 240.00 1521.2014  1026.6079 35.4593 18.2799
40479.78 250.00 1518.9347  1026.7712 35.3519 17.4837
40479.78 260.00 1516.6987  1026.9302 35.2521 16.7098
40479.78 270.00 1514.5532  1027.0761 35.1745 16.0020
40479.78 280.00 1512.4077  1027.2219 35.0970 15.2943
40479.78 290.00 1510.2622  1027.3678 35.0195 14.5865
40479.78 300.00 1508.1201  1027.5135 34.9422 13.8800
40479.78 310.00 1506.4592  1027.6306 34.8986 13.3548
40479.78 320.00 1504.7983  1027.7476 34.8550 12.8297
40479.78 330.00 1503.1375  1027.8647 34.8114 12.3046
40479.78 340.00 1501.4766  1027.9817 34.7678 11.7794
40479.78 350.00 1499.8157  1028.0988 34.7242 11.2543
40479.78 360.00 1498.7342  1028.1906 34.7037 10.9111
40479.78 370.00 1497.6950  1028.2806 34.6848 10.5812
40479.78 380.00 1496.6557  1028.3705 34.6660 10.2512
40479.78 390.00 1495.6165  1028.4605 34.6471 9.9213
40479.78 400.00 1494.5772  1028.5505 34.6282 9.5914
40479.78 410.00 1493.5416  1028.6403 34.6094 9.2625
40479.78 420.00 1493.0173  1028.7112 34.6031 9.0793
40479.78 430.00 1492.4931  1028.7820 34.5968 8.8961
40479.78 440.00 1491.9688  1028.8529 34.5905 8.7130
40479.78 450.00 1491.4446  1028.9237 34.5842 8.5298
40479.78 460.00 1490.9203  1028.9945 34.5779 8.3466
40479.78 470.00 1490.3961  1029.0654 34.5716 8.1634
40479.78 480.00 1489.9333  1029.1339 34.5662 7.9972
40479.78 490.00 1489.6520  1029.1954 34.5633 7.8810
40479.78 500.00 1489.3707  1029.2569 34.5604 7.7649
40479.78 510.00 1489.0894  1029.3184 34.5575 7.6487
40479.78 520.00 1488.8082  1029.3799 34.5546 7.5326
40479.78 530.00 1488.5269  1029.4414 34.5517 7.4164
40479.78 540.00 1488.2456  1029.5029 34.5488 7.3003
40479.78 550.00 1487.9643  1029.5644 34.5459 7.1841
40479.78 560.00 1487.7478  1029.6232 34.5436 7.0860
40479.78 570.00 1487.5554  1029.6810 34.5415 6.9946
40479.78 580.00 1487.3630  1029.7388 34.5395 6.9032
40479.78 590.00 1487.1706  1029.7966 34.5374 6.8118
40479.78 600.00 1486.9782  1029.8544 34.5354 6.7205
40479.78 610.00 1486.7858  1029.9122 34.5333 6.6291
40479.78 620.00 1486.5934  1029.9700 34.5312 6.5377
40479.78 630.00 1486.4010  1030.0278 34.5292 6.4463
40479.78 640.00 1486.2414  1030.0845 34.5276 6.3638
40479.78 650.00 1486.1114  1030.1402 34.5265 6.2894
40479.78 660.00 1485.9813  1030.1958 34.5253 6.2149
40479.78 670.00 1485.8513  1030.2515 34.5242 6.1405
40479.78 680.00 1485.7212  1030.3072 34.5230 6.0660
40479.78 690.00 1485.5911  1030.3629 34.5218 5.9916
40479.78 700.00 1485.4611  1030.4185 34.5207 5.9171
40479.78 710.00 1485.3310  1030.4742 34.5195 5.8427
40479.78 720.00 1485.2010  1030.5299 34.5184 5.7682
40479.78 730.00 1485.1117  1030.5845 34.5179 5.7044
40479.78 740.00 1485.0354  1030.6386 34.5177 5.6440
40479.78 750.00 1484.9591  1030.6928 34.5175 5.5836
40479.78 760.00 1484.8827  1030.7470 34.5173 5.5232
40479.78 770.00 1484.8064  1030.8012 34.5171 5.4628
40479.78 780.00 1484.7301  1030.8554 34.5168 5.4025
40479.78 790.00 1484.6537  1030.9096 34.5166 5.3421
40479.78 800.00 1484.5774  1030.9638 34.5164 5.2817
40479.78 810.00 1484.5011  1031.0180 34.5162 5.2213
40479.78 820.00 1484.4472  1031.0717 34.5163 5.1666
40479.78 830.00 1484.4115  1031.1248 34.5168 5.1166
40479.78 840.00 1484.3759  1031.1780 34.5173 5.0667
40479.78 850.00 1484.3402  1031.2312 34.5178 5.0167
40479.78 860.00 1484.3045  1031.2844 34.5183 4.9667
40479.78 870.00 1484.2688  1031.3376 34.5188 4.9167
40479.78 880.00 1484.2332  1031.3908 34.5193 4.8667
40479.78 890.00 1484.1975  1031.4439 34.5198 4.8168
40479.78 900.00 1484.1618  1031.4971 34.5202 4.7668
40479.78 910.00 1484.1269  1031.5503 34.5207 4.7170
40479.78 920.00 1484.1187  1031.6028 34.5216 4.6740
40479.78 930.00 1484.1105  1031.6552 34.5225 4.6310
40479.78 940.00 1484.1023  1031.7077 34.5234 4.5880
40479.78 950.00 1484.0941  1031.7602 34.5243 4.5450
40479.78 960.00 1484.0859  1031.8127 34.5252 4.5021
40479.78 970.00 1484.0777  1031.8651 34.5261 4.4591
40479.78 980.00 1484.0696  1031.9176 34.5270 4.4161
40479.78 990.00 1484.0614  1031.9701 34.5279 4.3731
40479.78 1000.00 1484.0532  1032.0226 34.5288 4.3301
40479.78 1010.00 1484.0505  1032.0749 34.5297 4.2885
40479.78 1020.00 1484.0618  1032.1268 34.5308 4.2505
40479.78 1030.00 1484.0730  1032.1787 34.5319 4.2124
40479.78 1040.00 1484.0843  1032.2306 34.5330 4.1744
40479.78 1050.00 1484.0955  1032.2826 34.5341 4.1363
40479.78 1060.00 1484.1068  1032.3345 34.5352 4.0983
40479.78 1070.00 1484.1180  1032.3864 34.5363 4.0602
40479.78 1080.00 1484.1293  1032.4383 34.5374 4.0222
40479.78 1090.00 1484.1405  1032.4903 34.5385 3.9841
40479.78 1100.00 1484.1517  1032.5422 34.5396 3.9461
40479.78 1110.00 1484.1697  1032.5939 34.5407 3.9097
40479.78 1120.00 1484.1974  1032.6453 34.5419 3.8758
40479.78 1130.00 1484.2251  1032.6968 34.5432 3.8418
40479.78 1140.00 1484.2528  1032.7482 34.5444 3.8079
40479.78 1150.00 1484.2804  1032.7996 34.5456 3.7740
40479.78 1160.00 1484.3081  1032.8510 34.5468 3.7400
40479.78 1170.00 1484.3358  1032.9025 34.5480 3.7061
40479.78 1180.00 1484.3635  1032.9539 34.5492 3.6722
40479.78 1190.00 1484.3912  1033.0053 34.5504 3.6382
40479.78 1200.00 1484.4188  1033.0568 34.5516 3.6043
40479.78 1210.00 1484.4534  1033.1080 34.5528 3.5721
40479.78 1220.00 1484.4966  1033.1589 34.5541 3.5419
40479.78 1230.00 1484.5398  1033.2098 34.5553 3.5118
40479.78 1240.00 1484.5829  1033.2608 34.5566 3.4817
40479.78 1250.00 1484.6261  1033.3117 34.5578 3.4515
40479.78 1260.00 1484.6693  1033.3626 34.5591 3.4214
40479.78 1270.00 1484.7124  1033.4136 34.5603 3.3913
40479.78 1280.00 1484.7556  1033.4645 34.5616 3.3612
40479.78 1290.00 1484.7988  1033.5155 34.5628 3.3310
40479.78 1300.00 1484.8419  1033.5664 34.5641 3.3009
40479.78 1310.00 1484.8909  1033.6171 34.5654 3.2722
40479.78 1320.00 1484.9494  1033.6676 34.5666 3.2458
40479.78 1330.00 1485.0079  1033.7180 34.5679 3.2193
40479.78 1340.00 1485.0664  1033.7685 34.5692 3.1929
40479.78 1350.00 1485.1249  1033.8189 34.5704 3.1664
40479.78 1360.00 1485.1834  1033.8694 34.5717 3.1400
40479.78 1370.00 1485.2419  1033.9199 34.5730 3.1136
40479.78 1380.00 1485.3004  1033.9703 34.5742 3.0871
40479.78 1390.00 1485.3589  1034.0208 34.5755 3.0607
40479.78 1400.00 1485.4174  1034.0712 34.5768 3.0343
40479.78 1410.00 1485.4772  1034.1216 34.5781 3.0081
40479.78 1420.00 1485.5510  1034.1716 34.5793 2.9853
40479.78 1430.00 1485.6247  1034.2215 34.5805 2.9625
40479.78 1440.00 1485.6985  1034.2714 34.5818 2.9396
40479.78 1450.00 1485.7722  1034.3214 34.5830 2.9168
40479.78 1460.00 1485.8459  1034.3713 34.5843 2.8940
40479.78 1470.00 1485.9197  1034.4213 34.5855 2.8712
40479.78 1480.00 1485.9934  1034.4712 34.5868 2.8483
40479.78 1490.00 1486.0672  1034.5212 34.5880 2.8255
40479.78 1500.00 1486.1409  1034.5711 34.5893 2.8027
40479.78 1510.00 1486.2147  1034.6210 34.5905 2.7798
40479.78 1520.00 1486.2929  1034.6708 34.5917 2.7580
40479.78 1530.00 1486.3819  1034.7202 34.5929 2.7388
40479.78 1540.00 1486.4710  1034.7696 34.5940 2.7195
40479.78 1550.00 1486.5601  1034.8190 34.5952 2.7003
40479.78 1560.00 1486.6492  1034.8683 34.5964 2.6810
40479.78 1570.00 1486.7382  1034.9177 34.5975 2.6618
40479.78 1580.00 1486.8273  1034.9671 34.5987 2.6425
40479.78 1590.00 1486.9164  1035.0165 34.5999 2.6233
40479.78 1600.00 1487.0055  1035.0659 34.6010 2.6040
40479.78 1610.00 1487.0945  1035.1153 34.6022 2.5848
40479.78 1620.00 1487.1836  1035.1646 34.6034 2.5655
40479.78 1630.00 1487.2727  1035.2140 34.6045 2.5463
40479.78 1640.00 1487.3707  1035.2631 34.6056 2.5291
40479.78 1650.00 1487.4751  1035.3119 34.6067 2.5133
40479.78 1660.00 1487.5794  1035.3607 34.6077 2.4976
40479.78 1670.00 1487.6838  1035.4095 34.6087 2.4818
40479.78 1680.00 1487.7882  1035.4583 34.6098 2.4661
40479.78 1690.00 1487.8926  1035.5071 34.6108 2.4504
40479.78 1700.00 1487.9970  1035.5559 34.6119 2.4346
40479.78 1710.00 1488.1013  1035.6047 34.6129 2.4189
40479.78 1720.00 1488.2057  1035.6535 34.6139 2.4031
40479.78 1730.00 1488.3101  1035.7023 34.6150 2.3874
40479.78 1740.00 1488.4145  1035.7511 34.6160 2.3717
40479.78 1750.00 1488.5189  1035.7999 34.6170 2.3559
40479.78 1760.00 1488.6232  1035.8487 34.6181 2.3402
40479.78 1770.00 1488.7345  1035.8972 34.6190 2.3260
40479.78 1780.00 1488.8531  1035.9454 34.6199 2.3135
40479.78 1790.00 1488.9717  1035.9936 34.6208 2.3010
40479.78 1800.00 1489.0903  1036.0419 34.6217 2.2884
40479.78 1810.00 1489.2089  1036.0901 34.6226 2.2759
40479.78 1820.00 1489.3275  1036.1383 34.6234 2.2634
40479.78 1830.00 1489.4461  1036.1865 34.6243 2.2509
40479.78 1840.00 1489.5647  1036.2347 34.6252 2.2383
40479.78 1850.00 1489.6833  1036.2829 34.6261 2.2258
40479.78 1860.00 1489.8019  1036.3312 34.6270 2.2133
40479.78 1870.00 1489.9205  1036.3794 34.6278 2.2008
40479.78 1880.00 1490.0391  1036.4276 34.6287 2.1882
40479.78 1890.00 1490.1577  1036.4758 34.6296 2.1757
40479.78 1900.00 1490.2763  1036.5240 34.6305 2.1632
40479.78 1910.00 1490.3949  1036.5723 34.6314 2.1507
40479.78 1920.00 1490.5205  1036.6202 34.6321 2.1397
40479.78 1930.00 1490.6512  1036.6678 34.6329 2.1298
40479.78 1940.00 1490.7818  1036.7155 34.6336 2.1200
40479.78 1950.00 1490.9124  1036.7632 34.6343 2.1101
40479.78 1960.00 1491.0430  1036.8109 34.6350 2.1002
40479.78 1970.00 1491.1736  1036.8585 34.6357 2.0904
40479.78 1980.00 1491.3042  1036.9062 34.6364 2.0805
40479.78 1990.00 1491.4348  1036.9539 34.6371 2.0707
40479.78 2000.00 1491.5655  1037.0016 34.6379 2.0608
40479.78 2010.00 1491.6961  1037.0493 34.6386 2.0509
40479.78 2020.00 1491.8267  1037.0969 34.6393 2.0411
40479.78 2030.00 1491.9573  1037.1446 34.6400 2.0312
40479.78 2040.00 1492.0879  1037.1923 34.6407 2.0213
40479.78 2050.00 1492.2185  1037.2400 34.6414 2.0115
40479.78 2060.00 1492.3491  1037.2877 34.6422 2.0016
40479.78 2070.00 1492.4797  1037.3353 34.6429 1.9917
40479.78 2080.00 1492.6104  1037.3830 34.6436 1.9819
40479.78 2090.00 1492.7465  1037.4304 34.6442 1.9732
40479.78 2100.00 1492.8863  1037.4776 34.6448 1.9653
40479.78 2110.00 1493.0262  1037.5248 34.6453 1.9574
40479.78 2120.00 1493.1661  1037.5721 34.6459 1.9496
40479.78 2130.00 1493.3059  1037.6193 34.6465 1.9417
40479.78 2140.00 1493.4458  1037.6665 34.6470 1.9338
