#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2019-01-07T02:35:10.000Z,MH,P0008,nan,nan,nan,nan,nan,88430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T02:56:49.000Z,MH,P0008,nan,nan,nan,nan,nan,93760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T03:18:29.000Z,MH,P0008,nan,nan,nan,nan,nan,99250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T03:50:58.000Z,MH,P0008,nan,nan,nan,nan,nan,105390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T04:12:38.000Z,MH,P0008,nan,nan,nan,nan,nan,111510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T04:34:17.000Z,MH,P0008,nan,nan,nan,nan,nan,117130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T05:01:22.000Z,MH,P0008,nan,nan,nan,nan,nan,122960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T05:28:26.000Z,MH,P0008,nan,nan,nan,nan,nan,128170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T05:50:06.000Z,MH,P0008,nan,nan,nan,nan,nan,133180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T06:22:38.000Z,MH,P0008,nan,nan,nan,nan,nan,138450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T07:11:22.000Z,MH,P0008,nan,nan,nan,nan,nan,143990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T12:38:24.000Z,MH,P0008,nan,nan,nan,nan,nan,148140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-07T15:08:30.000Z,MH,P0008,nan,nan,nan,nan,nan,149010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-08T14:38:51.000Z,MH,P0008,nan,nan,nan,nan,nan,154210,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2019-01-10T16:15:44.341Z,MH,P0008,00,BDH,-12.949453,-171.694748,nan,150800,MERMAIDHydrophone(452.020),20.0,nan,-0.775059
Measurement:Pressure:KELLER_Series_6,2019-01-10T16:23:12.000Z,MH,P0008,nan,nan,nan,nan,nan,150770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T16:30:15.000Z,MH,P0008,nan,nan,nan,nan,nan,148750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T16:41:15.000Z,MH,P0008,nan,nan,nan,nan,nan,143500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T16:53:24.000Z,MH,P0008,nan,nan,nan,nan,nan,137520,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T17:03:32.000Z,MH,P0008,nan,nan,nan,nan,nan,132280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T17:13:40.000Z,MH,P0008,nan,nan,nan,nan,nan,126980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T17:23:47.000Z,MH,P0008,nan,nan,nan,nan,nan,121750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T17:35:56.000Z,MH,P0008,nan,nan,nan,nan,nan,115830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T17:48:06.000Z,MH,P0008,nan,nan,nan,nan,nan,110440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T18:00:43.000Z,MH,P0008,nan,nan,nan,nan,nan,104760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T18:10:50.000Z,MH,P0008,nan,nan,nan,nan,nan,99530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T18:20:58.000Z,MH,P0008,nan,nan,nan,nan,nan,94320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T18:33:07.000Z,MH,P0008,nan,nan,nan,nan,nan,88530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T18:45:16.000Z,MH,P0008,nan,nan,nan,nan,nan,82810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T18:57:25.000Z,MH,P0008,nan,nan,nan,nan,nan,76970,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T19:09:34.000Z,MH,P0008,nan,nan,nan,nan,nan,71140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T19:23:45.000Z,MH,P0008,nan,nan,nan,nan,nan,65420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T19:36:22.000Z,MH,P0008,nan,nan,nan,nan,nan,59530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T19:46:30.000Z,MH,P0008,nan,nan,nan,nan,nan,54460,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T19:58:39.000Z,MH,P0008,nan,nan,nan,nan,nan,49160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T20:10:48.000Z,MH,P0008,nan,nan,nan,nan,nan,43320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T20:22:57.000Z,MH,P0008,nan,nan,nan,nan,nan,37880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T20:35:34.000Z,MH,P0008,nan,nan,nan,nan,nan,32600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T20:47:43.000Z,MH,P0008,nan,nan,nan,nan,nan,26720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T20:59:52.000Z,MH,P0008,nan,nan,nan,nan,nan,21560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T21:12:29.000Z,MH,P0008,nan,nan,nan,nan,nan,15830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T21:25:10.000Z,MH,P0008,nan,nan,nan,nan,nan,10550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T21:34:36.000Z,MH,P0008,nan,nan,nan,nan,nan,5220,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-01-10T21:34:57.214Z,MH,P0008,nan,nan,-12.950211,-171.696243,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T21:42:42.000Z,MH,P0008,nan,nan,nan,nan,nan,180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2019-01-10T21:52:52.000Z,MH,P0008,nan,nan,-12.949183,-171.696930,nan,nan,MERMAIDHydrophone(452.020),nan,0.822143,nan
Measurement:GPS:u-blox_NEO-M8N,2019-01-10T21:55:03.000Z,MH,P0008,nan,nan,-12.949050,-171.697006,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2019-01-10T22:05:22.000Z,MH,P0008,nan,nan,-12.948466,-171.697418,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000214,nan
Measurement:GPS:u-blox_NEO-M8N,2019-01-10T22:08:28.000Z,MH,P0008,nan,nan,-12.948267,-171.697571,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T22:17:45.000Z,MH,P0008,nan,nan,nan,nan,nan,670,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-01-10T22:25:51.543Z,MH,P0008,nan,nan,-12.947251,-171.698303,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T22:28:12.000Z,MH,P0008,nan,nan,nan,nan,nan,6250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T22:39:11.000Z,MH,P0008,nan,nan,nan,nan,nan,11260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T22:55:17.000Z,MH,P0008,nan,nan,nan,nan,nan,16420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T23:16:56.000Z,MH,P0008,nan,nan,nan,nan,nan,21770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-10T23:44:01.000Z,MH,P0008,nan,nan,nan,nan,nan,27370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T00:05:47.000Z,MH,P0008,nan,nan,nan,nan,nan,32380,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T00:27:25.000Z,MH,P0008,nan,nan,nan,nan,nan,37390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T00:48:59.000Z,MH,P0008,nan,nan,nan,nan,nan,43380,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T01:11:00.000Z,MH,P0008,nan,nan,nan,nan,nan,48390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T01:37:43.000Z,MH,P0008,nan,nan,nan,nan,nan,53690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T01:59:23.000Z,MH,P0008,nan,nan,nan,nan,nan,58980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T02:21:02.000Z,MH,P0008,nan,nan,nan,nan,nan,65050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T02:48:07.000Z,MH,P0008,nan,nan,nan,nan,nan,70980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T03:15:11.000Z,MH,P0008,nan,nan,nan,nan,nan,76770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T03:47:41.000Z,MH,P0008,nan,nan,nan,nan,nan,82480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T04:14:52.000Z,MH,P0008,nan,nan,nan,nan,nan,87490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T04:36:25.000Z,MH,P0008,nan,nan,nan,nan,nan,92830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T04:58:04.000Z,MH,P0008,nan,nan,nan,nan,nan,98130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T05:25:19.000Z,MH,P0008,nan,nan,nan,nan,nan,103140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T05:46:48.000Z,MH,P0008,nan,nan,nan,nan,nan,109560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T06:08:28.000Z,MH,P0008,nan,nan,nan,nan,nan,115200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T06:30:07.000Z,MH,P0008,nan,nan,nan,nan,nan,121150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T06:57:12.000Z,MH,P0008,nan,nan,nan,nan,nan,126910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T07:29:41.000Z,MH,P0008,nan,nan,nan,nan,nan,132680,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T08:02:10.000Z,MH,P0008,nan,nan,nan,nan,nan,137860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T08:50:54.000Z,MH,P0008,nan,nan,nan,nan,nan,143270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T10:28:00.000Z,MH,P0008,nan,nan,nan,nan,nan,148410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-11T14:59:42.000Z,MH,P0008,nan,nan,nan,nan,nan,150360,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2019-01-11T15:32:00.574Z,MH,P0008,00,BDH,-12.945851,-171.705460,nan,150200,MERMAIDHydrophone(452.020),20.0,nan,-0.167113
Algorithm(event):automaid:v3.6.0-P,2019-01-12T06:49:12.077Z,MH,P0008,00,BDH,-12.944600,-171.711853,nan,152300,MERMAIDHydrophone(452.020),20.0,nan,-0.313992
Measurement:Pressure:KELLER_Series_6,2019-01-12T08:15:14.000Z,MH,P0008,nan,nan,nan,nan,nan,153430,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2019-01-12T16:23:03.458Z,MH,P0008,00,BDH,-12.943817,-171.715851,nan,153000,MERMAIDHydrophone(452.020),20.0,nan,-0.405890
Algorithm(event):automaid:v3.6.0-P,2019-01-15T14:18:52.943Z,MH,P0008,00,BDH,-12.938092,-171.745117,nan,152900,MERMAIDHydrophone(452.020),20.0,nan,-1.077810
Algorithm(event):automaid:v3.6.0-P,2019-01-15T18:09:45.692Z,MH,P0008,00,BDH,-12.937777,-171.746735,nan,152700,MERMAIDHydrophone(452.020),20.0,nan,-1.114783
Measurement:Pressure:KELLER_Series_6,2019-01-15T18:19:16.000Z,MH,P0008,nan,nan,nan,nan,nan,152800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T18:33:17.000Z,MH,P0008,nan,nan,nan,nan,nan,147570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T18:45:26.000Z,MH,P0008,nan,nan,nan,nan,nan,141880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T18:55:34.000Z,MH,P0008,nan,nan,nan,nan,nan,136870,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T19:05:41.000Z,MH,P0008,nan,nan,nan,nan,nan,131720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T19:17:50.000Z,MH,P0008,nan,nan,nan,nan,nan,125860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T19:29:59.000Z,MH,P0008,nan,nan,nan,nan,nan,120660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T19:42:36.000Z,MH,P0008,nan,nan,nan,nan,nan,114960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T19:52:44.000Z,MH,P0008,nan,nan,nan,nan,nan,109930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T20:04:53.000Z,MH,P0008,nan,nan,nan,nan,nan,104020,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T20:17:02.000Z,MH,P0008,nan,nan,nan,nan,nan,98260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T20:29:12.000Z,MH,P0008,nan,nan,nan,nan,nan,92500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T20:39:19.000Z,MH,P0008,nan,nan,nan,nan,nan,87480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T20:51:28.000Z,MH,P0008,nan,nan,nan,nan,nan,82130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T21:04:08.000Z,MH,P0008,nan,nan,nan,nan,nan,77020,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T21:14:41.000Z,MH,P0008,nan,nan,nan,nan,nan,70980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T21:24:48.000Z,MH,P0008,nan,nan,nan,nan,nan,64960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T21:34:56.000Z,MH,P0008,nan,nan,nan,nan,nan,59540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T21:45:04.000Z,MH,P0008,nan,nan,nan,nan,nan,54200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T21:55:11.000Z,MH,P0008,nan,nan,nan,nan,nan,49080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T22:05:19.000Z,MH,P0008,nan,nan,nan,nan,nan,44050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T22:15:27.000Z,MH,P0008,nan,nan,nan,nan,nan,38990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T22:27:36.000Z,MH,P0008,nan,nan,nan,nan,nan,33100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T22:41:46.000Z,MH,P0008,nan,nan,nan,nan,nan,27190,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T22:52:22.000Z,MH,P0008,nan,nan,nan,nan,nan,21880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T23:04:31.000Z,MH,P0008,nan,nan,nan,nan,nan,16630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T23:17:08.000Z,MH,P0008,nan,nan,nan,nan,nan,10930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T23:31:22.000Z,MH,P0008,nan,nan,nan,nan,nan,5600,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-01-15T23:32:36.436Z,MH,P0008,nan,nan,-12.937336,-171.748978,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-15T23:42:22.000Z,MH,P0008,nan,nan,nan,nan,nan,280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2019-01-15T23:52:00.000Z,MH,P0008,nan,nan,-12.938066,-171.747772,nan,nan,MERMAIDHydrophone(452.020),nan,1.169586,nan
Measurement:GPS:u-blox_NEO-M8N,2019-01-15T23:57:11.000Z,MH,P0008,nan,nan,-12.938250,-171.747437,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2019-01-16T00:12:48.000Z,MH,P0008,nan,nan,-12.938850,-171.746460,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000397,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T00:21:09.000Z,MH,P0008,nan,nan,nan,nan,nan,410,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-01-16T00:33:39.804Z,MH,P0008,nan,nan,-12.939651,-171.745178,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T00:37:01.000Z,MH,P0008,nan,nan,nan,nan,nan,6230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T00:58:58.000Z,MH,P0008,nan,nan,nan,nan,nan,11240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T01:31:10.000Z,MH,P0008,nan,nan,nan,nan,nan,16320,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T02:03:39.000Z,MH,P0008,nan,nan,nan,nan,nan,22110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T02:30:44.000Z,MH,P0008,nan,nan,nan,nan,nan,27860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T02:52:23.000Z,MH,P0008,nan,nan,nan,nan,nan,33070,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T03:14:03.000Z,MH,P0008,nan,nan,nan,nan,nan,38130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T03:35:42.000Z,MH,P0008,nan,nan,nan,nan,nan,43330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T04:02:47.000Z,MH,P0008,nan,nan,nan,nan,nan,49260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T04:29:51.000Z,MH,P0008,nan,nan,nan,nan,nan,55140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T04:57:13.000Z,MH,P0008,nan,nan,nan,nan,nan,60150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T05:18:35.000Z,MH,P0008,nan,nan,nan,nan,nan,65720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T05:40:15.000Z,MH,P0008,nan,nan,nan,nan,nan,71150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T06:01:54.000Z,MH,P0008,nan,nan,nan,nan,nan,76750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T06:23:34.000Z,MH,P0008,nan,nan,nan,nan,nan,82350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T06:45:13.000Z,MH,P0008,nan,nan,nan,nan,nan,88560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T07:12:18.000Z,MH,P0008,nan,nan,nan,nan,nan,93900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T07:39:22.000Z,MH,P0008,nan,nan,nan,nan,nan,99730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T08:06:26.000Z,MH,P0008,nan,nan,nan,nan,nan,104940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T08:28:24.000Z,MH,P0008,nan,nan,nan,nan,nan,109950,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T08:55:10.000Z,MH,P0008,nan,nan,nan,nan,nan,115270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T09:16:50.000Z,MH,P0008,nan,nan,nan,nan,nan,121540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T09:38:33.000Z,MH,P0008,nan,nan,nan,nan,nan,127340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T10:11:02.000Z,MH,P0008,nan,nan,nan,nan,nan,133260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T10:54:24.000Z,MH,P0008,nan,nan,nan,nan,nan,138410,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T11:48:33.000Z,MH,P0008,nan,nan,nan,nan,nan,143770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T12:40:13.000Z,MH,P0008,nan,nan,nan,nan,nan,148810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-16T17:02:23.000Z,MH,P0008,nan,nan,nan,nan,nan,149870,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(event):automaid:v3.6.0-P,2019-01-17T14:01:57.080Z,MH,P0008,00,BDH,-12.932069,-171.760468,nan,152200,MERMAIDHydrophone(452.020),20.0,nan,-0.374071
Algorithm(event):automaid:v3.6.0-P,2019-01-18T13:21:26.449Z,MH,P0008,00,BDH,-12.927348,-171.769989,nan,152700,MERMAIDHydrophone(452.020),20.0,nan,-0.604778
Measurement:Pressure:KELLER_Series_6,2019-01-18T13:29:43.000Z,MH,P0008,nan,nan,nan,nan,nan,153050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-18T13:51:49.000Z,MH,P0008,nan,nan,nan,nan,nan,143770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-01-18T14:01:57.000Z,MH,P0008,nan,nan,nan,nan,nan,138580,MERMAIDHydrophone(452.020),nan,nan,nan
