#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:Pressure:KELLER_Series_6,2018-08-17T21:57:48.000Z,MH,P0007,nan,nan,nan,nan,nan,4400,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2018-08-17T21:59:35.142Z,MH,P0007,nan,nan,-13.142696,-178.809280,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:03:13.000Z,MH,P0007,nan,nan,nan,nan,nan,6220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:08:38.000Z,MH,P0007,nan,nan,nan,nan,nan,8170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:14:02.000Z,MH,P0007,nan,nan,nan,nan,nan,8680,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:19:28.000Z,MH,P0007,nan,nan,nan,nan,nan,9980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:24:53.000Z,MH,P0007,nan,nan,nan,nan,nan,10920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:30:18.000Z,MH,P0007,nan,nan,nan,nan,nan,11720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:35:43.000Z,MH,P0007,nan,nan,nan,nan,nan,13000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:46:33.000Z,MH,P0007,nan,nan,nan,nan,nan,14660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:51:58.000Z,MH,P0007,nan,nan,nan,nan,nan,15610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T22:57:23.000Z,MH,P0007,nan,nan,nan,nan,nan,16790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:02:48.000Z,MH,P0007,nan,nan,nan,nan,nan,17690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:08:13.000Z,MH,P0007,nan,nan,nan,nan,nan,18570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:13:38.000Z,MH,P0007,nan,nan,nan,nan,nan,19900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:19:03.000Z,MH,P0007,nan,nan,nan,nan,nan,21140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:24:28.000Z,MH,P0007,nan,nan,nan,nan,nan,22640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:29:53.000Z,MH,P0007,nan,nan,nan,nan,nan,23750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:35:17.000Z,MH,P0007,nan,nan,nan,nan,nan,25000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:40:42.000Z,MH,P0007,nan,nan,nan,nan,nan,26630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:46:07.000Z,MH,P0007,nan,nan,nan,nan,nan,27170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:51:32.000Z,MH,P0007,nan,nan,nan,nan,nan,28780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-17T23:56:57.000Z,MH,P0007,nan,nan,nan,nan,nan,29990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:02:22.000Z,MH,P0007,nan,nan,nan,nan,nan,30870,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:07:47.000Z,MH,P0007,nan,nan,nan,nan,nan,32100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:13:12.000Z,MH,P0007,nan,nan,nan,nan,nan,33740,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:18:37.000Z,MH,P0007,nan,nan,nan,nan,nan,35190,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:24:02.000Z,MH,P0007,nan,nan,nan,nan,nan,36920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:29:27.000Z,MH,P0007,nan,nan,nan,nan,nan,38170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:34:52.000Z,MH,P0007,nan,nan,nan,nan,nan,39460,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:40:17.000Z,MH,P0007,nan,nan,nan,nan,nan,40290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:45:42.000Z,MH,P0007,nan,nan,nan,nan,nan,41530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:51:07.000Z,MH,P0007,nan,nan,nan,nan,nan,43100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T00:56:31.000Z,MH,P0007,nan,nan,nan,nan,nan,44640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:01:56.000Z,MH,P0007,nan,nan,nan,nan,nan,46010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:07:21.000Z,MH,P0007,nan,nan,nan,nan,nan,47470,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:12:46.000Z,MH,P0007,nan,nan,nan,nan,nan,48510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:18:11.000Z,MH,P0007,nan,nan,nan,nan,nan,49660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:23:36.000Z,MH,P0007,nan,nan,nan,nan,nan,51350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:29:01.000Z,MH,P0007,nan,nan,nan,nan,nan,52670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:34:26.000Z,MH,P0007,nan,nan,nan,nan,nan,53470,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:39:51.000Z,MH,P0007,nan,nan,nan,nan,nan,54560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:45:16.000Z,MH,P0007,nan,nan,nan,nan,nan,55810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:50:41.000Z,MH,P0007,nan,nan,nan,nan,nan,57150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T01:56:06.000Z,MH,P0007,nan,nan,nan,nan,nan,58200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:01:31.000Z,MH,P0007,nan,nan,nan,nan,nan,59330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:06:56.000Z,MH,P0007,nan,nan,nan,nan,nan,60880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:12:20.000Z,MH,P0007,nan,nan,nan,nan,nan,62780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:17:45.000Z,MH,P0007,nan,nan,nan,nan,nan,64340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:23:10.000Z,MH,P0007,nan,nan,nan,nan,nan,65500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:28:35.000Z,MH,P0007,nan,nan,nan,nan,nan,66470,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:34:00.000Z,MH,P0007,nan,nan,nan,nan,nan,67540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:39:25.000Z,MH,P0007,nan,nan,nan,nan,nan,68690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:44:50.000Z,MH,P0007,nan,nan,nan,nan,nan,69830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:50:15.000Z,MH,P0007,nan,nan,nan,nan,nan,70910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T02:55:40.000Z,MH,P0007,nan,nan,nan,nan,nan,71730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:01:05.000Z,MH,P0007,nan,nan,nan,nan,nan,72570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:06:30.000Z,MH,P0007,nan,nan,nan,nan,nan,73490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:11:55.000Z,MH,P0007,nan,nan,nan,nan,nan,74690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:17:20.000Z,MH,P0007,nan,nan,nan,nan,nan,76170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:22:45.000Z,MH,P0007,nan,nan,nan,nan,nan,77550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:28:09.000Z,MH,P0007,nan,nan,nan,nan,nan,78540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:33:35.000Z,MH,P0007,nan,nan,nan,nan,nan,79370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:39:00.000Z,MH,P0007,nan,nan,nan,nan,nan,80400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:44:25.000Z,MH,P0007,nan,nan,nan,nan,nan,81550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:49:49.000Z,MH,P0007,nan,nan,nan,nan,nan,82940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T03:55:14.000Z,MH,P0007,nan,nan,nan,nan,nan,84500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:00:39.000Z,MH,P0007,nan,nan,nan,nan,nan,86230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:06:04.000Z,MH,P0007,nan,nan,nan,nan,nan,87990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:11:29.000Z,MH,P0007,nan,nan,nan,nan,nan,89790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:16:54.000Z,MH,P0007,nan,nan,nan,nan,nan,91470,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:22:19.000Z,MH,P0007,nan,nan,nan,nan,nan,93100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:27:44.000Z,MH,P0007,nan,nan,nan,nan,nan,94480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:33:09.000Z,MH,P0007,nan,nan,nan,nan,nan,95510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:38:34.000Z,MH,P0007,nan,nan,nan,nan,nan,96450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:43:59.000Z,MH,P0007,nan,nan,nan,nan,nan,97250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:49:24.000Z,MH,P0007,nan,nan,nan,nan,nan,98170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T04:54:49.000Z,MH,P0007,nan,nan,nan,nan,nan,99310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:00:13.000Z,MH,P0007,nan,nan,nan,nan,nan,100750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:05:38.000Z,MH,P0007,nan,nan,nan,nan,nan,102560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:11:03.000Z,MH,P0007,nan,nan,nan,nan,nan,104560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:16:28.000Z,MH,P0007,nan,nan,nan,nan,nan,106430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:21:53.000Z,MH,P0007,nan,nan,nan,nan,nan,108150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:27:18.000Z,MH,P0007,nan,nan,nan,nan,nan,109780,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:32:43.000Z,MH,P0007,nan,nan,nan,nan,nan,111230,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:38:08.000Z,MH,P0007,nan,nan,nan,nan,nan,112710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:43:33.000Z,MH,P0007,nan,nan,nan,nan,nan,114350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:48:58.000Z,MH,P0007,nan,nan,nan,nan,nan,116480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:54:23.000Z,MH,P0007,nan,nan,nan,nan,nan,118850,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T05:59:48.000Z,MH,P0007,nan,nan,nan,nan,nan,121100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:05:12.000Z,MH,P0007,nan,nan,nan,nan,nan,122980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:10:37.000Z,MH,P0007,nan,nan,nan,nan,nan,123900,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:16:03.000Z,MH,P0007,nan,nan,nan,nan,nan,122910,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:21:28.000Z,MH,P0007,nan,nan,nan,nan,nan,122270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:26:53.000Z,MH,P0007,nan,nan,nan,nan,nan,123830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:32:18.000Z,MH,P0007,nan,nan,nan,nan,nan,126660,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:37:46.000Z,MH,P0007,nan,nan,nan,nan,nan,129880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:43:14.000Z,MH,P0007,nan,nan,nan,nan,nan,132650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:48:42.000Z,MH,P0007,nan,nan,nan,nan,nan,134420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T06:59:36.000Z,MH,P0007,nan,nan,nan,nan,nan,135050,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T07:15:50.000Z,MH,P0007,nan,nan,nan,nan,nan,136100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T07:26:41.000Z,MH,P0007,nan,nan,nan,nan,nan,137370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T07:32:05.000Z,MH,P0007,nan,nan,nan,nan,nan,138330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T07:48:24.000Z,MH,P0007,nan,nan,nan,nan,nan,139140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T08:04:38.000Z,MH,P0007,nan,nan,nan,nan,nan,139870,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T08:10:03.000Z,MH,P0007,nan,nan,nan,nan,nan,140830,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T08:42:37.000Z,MH,P0007,nan,nan,nan,nan,nan,141870,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T08:53:27.000Z,MH,P0007,nan,nan,nan,nan,nan,142630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T09:04:17.000Z,MH,P0007,nan,nan,nan,nan,nan,143400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T09:20:32.000Z,MH,P0007,nan,nan,nan,nan,nan,144480,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T09:31:21.000Z,MH,P0007,nan,nan,nan,nan,nan,145390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T09:36:46.000Z,MH,P0007,nan,nan,nan,nan,nan,146270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T09:41:50.000Z,MH,P0007,nan,nan,nan,nan,nan,146930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T10:03:08.000Z,MH,P0007,nan,nan,nan,nan,nan,147820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T10:13:08.000Z,MH,P0007,nan,nan,nan,nan,nan,148400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T10:43:09.000Z,MH,P0007,nan,nan,nan,nan,nan,147650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T10:48:10.000Z,MH,P0007,nan,nan,nan,nan,nan,146930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T10:53:10.000Z,MH,P0007,nan,nan,nan,nan,nan,146110,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T10:58:10.000Z,MH,P0007,nan,nan,nan,nan,nan,145270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T11:03:10.000Z,MH,P0007,nan,nan,nan,nan,nan,144690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T11:13:36.000Z,MH,P0007,nan,nan,nan,nan,nan,145280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T11:19:01.000Z,MH,P0007,nan,nan,nan,nan,nan,146260,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T11:24:04.000Z,MH,P0007,nan,nan,nan,nan,nan,147270,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T11:40:35.000Z,MH,P0007,nan,nan,nan,nan,nan,146760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T12:16:13.000Z,MH,P0007,nan,nan,nan,nan,nan,147450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T12:21:13.000Z,MH,P0007,nan,nan,nan,nan,nan,148000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T12:26:13.000Z,MH,P0007,nan,nan,nan,nan,nan,148630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T12:31:14.000Z,MH,P0007,nan,nan,nan,nan,nan,149310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T12:41:14.000Z,MH,P0007,nan,nan,nan,nan,nan,149980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T13:23:04.000Z,MH,P0007,nan,nan,nan,nan,nan,150730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T13:28:04.000Z,MH,P0007,nan,nan,nan,nan,nan,151290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T13:58:33.000Z,MH,P0007,nan,nan,nan,nan,nan,150760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T14:08:33.000Z,MH,P0007,nan,nan,nan,nan,nan,149840,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T14:28:48.000Z,MH,P0007,nan,nan,nan,nan,nan,149420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T14:50:17.000Z,MH,P0007,nan,nan,nan,nan,nan,150640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T14:55:55.000Z,MH,P0007,nan,nan,nan,nan,nan,151180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T15:22:36.000Z,MH,P0007,nan,nan,nan,nan,nan,150250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T15:27:36.000Z,MH,P0007,nan,nan,nan,nan,nan,149530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T15:43:22.000Z,MH,P0007,nan,nan,nan,nan,nan,150180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T15:48:36.000Z,MH,P0007,nan,nan,nan,nan,nan,150720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T16:09:39.000Z,MH,P0007,nan,nan,nan,nan,nan,151250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T16:19:40.000Z,MH,P0007,nan,nan,nan,nan,nan,150470,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T16:24:40.000Z,MH,P0007,nan,nan,nan,nan,nan,149590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T16:29:40.000Z,MH,P0007,nan,nan,nan,nan,nan,148630,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T16:50:26.000Z,MH,P0007,nan,nan,nan,nan,nan,149560,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T16:55:26.000Z,MH,P0007,nan,nan,nan,nan,nan,150510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T17:00:26.000Z,MH,P0007,nan,nan,nan,nan,nan,151210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T17:15:27.000Z,MH,P0007,nan,nan,nan,nan,nan,150670,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T17:20:27.000Z,MH,P0007,nan,nan,nan,nan,nan,150080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T17:30:27.000Z,MH,P0007,nan,nan,nan,nan,nan,149340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T18:00:28.000Z,MH,P0007,nan,nan,nan,nan,nan,149860,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T18:10:29.000Z,MH,P0007,nan,nan,nan,nan,nan,150370,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T18:35:29.000Z,MH,P0007,nan,nan,nan,nan,nan,149790,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T19:00:30.000Z,MH,P0007,nan,nan,nan,nan,nan,151140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2018-08-18T19:05:30.000Z,MH,P0007,nan,nan,nan,nan,nan,151970,MERMAIDHydrophone(452.020),nan,nan,nan
