#dataset: GeoCSV v2.2.0-1
#created: 2024-02-28T21:35:37.609Z
"#description: Metadata for drifting Mobile Earthquake Recording in Marine Areas by Independent Divers (MERMAID) hydrophones, www.EarthScopeOceans.org"
#attribution: automaid v3.6.0-P (https://github.com/earthscopeoceans/automaid [doi: 10.5281/zenodo.5057096])
#matlab_reader: https://github.com/joelsimon/GeoCSV/blob/master/readGeoCSV.m
#waterpressure2depth: 100 mbar is approximately equal to the pressure of 1 meter of water
#frequency_response: http://ds.iris.edu/data/reports/MH/MH.Mermaids.Response.V3.pdf
#lineterminator: '\n'
"#delimiter: ','"
#field_unit: unitless,iso8601,unitless,unitless,unitless,unitless,degrees_north,degrees_east,meters,mbar,unitless,hertz,seconds,seconds
#field_type: string,datetime,string,string,string,string,float,float,float,float,string,float,float,float
MethodIdentifier,StartTime,Network,Station,Location,Channel,Latitude,Longitude,Elevation,WaterPressure,InstrumentDescription,SampleRate,TimeDelay,TimeCorrection
Measurement:GPS:u-blox_NEO-M8N,2019-06-20T21:48:17.000Z,MH,P0022,nan,nan,-24.048800,-139.901428,nan,nan,MERMAIDHydrophone(452.020),nan,0.363159,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-20T22:04:32.000Z,MH,P0022,nan,nan,-24.050400,-139.903290,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000092,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-20T22:23:46.000Z,MH,P0022,nan,nan,-24.052233,-139.905289,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-20T22:42:52.000Z,MH,P0022,nan,nan,-24.053900,-139.907318,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000123,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T03:40:50.000Z,MH,P0022,nan,nan,nan,nan,nan,310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T03:41:49.000Z,MH,P0022,nan,nan,nan,nan,nan,310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T03:52:08.000Z,MH,P0022,nan,nan,-24.098234,-139.936829,nan,nan,MERMAIDHydrophone(452.020),nan,-0.007630,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T04:08:24.000Z,MH,P0022,nan,nan,-24.100950,-139.937744,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000031,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T04:28:13.000Z,MH,P0022,nan,nan,-24.104050,-139.938812,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000031,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T15:01:44.000Z,MH,P0022,nan,nan,nan,nan,nan,290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T15:02:43.000Z,MH,P0022,nan,nan,nan,nan,nan,300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T15:04:29.000Z,MH,P0022,nan,nan,-24.190268,-139.972000,nan,nan,MERMAIDHydrophone(452.020),nan,0.002166,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T15:20:44.000Z,MH,P0022,nan,nan,-24.191566,-139.973618,nan,nan,MERMAIDHydrophone(452.020),nan,0.000091,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T15:39:46.000Z,MH,P0022,nan,nan,-24.193501,-139.974960,nan,nan,MERMAIDHydrophone(452.020),nan,0.000091,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T15:58:50.000Z,MH,P0022,nan,nan,-24.195967,-139.976028,nan,nan,MERMAIDHydrophone(452.020),nan,0.000061,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T16:18:33.000Z,MH,P0022,nan,nan,-24.198433,-139.977112,nan,nan,MERMAIDHydrophone(452.020),nan,0.000061,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T19:34:49.000Z,MH,P0022,nan,nan,nan,nan,nan,290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T19:35:48.000Z,MH,P0022,nan,nan,nan,nan,nan,290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T19:37:37.000Z,MH,P0022,nan,nan,-24.221533,-139.988266,nan,nan,MERMAIDHydrophone(452.020),nan,0.000579,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T19:53:50.000Z,MH,P0022,nan,nan,-24.224751,-139.988007,nan,nan,MERMAIDHydrophone(452.020),nan,0.000122,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T20:04:10.000Z,MH,P0022,nan,nan,-24.226801,-139.987961,nan,nan,MERMAIDHydrophone(452.020),nan,0.000061,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-21T20:07:24.000Z,MH,P0022,nan,nan,-24.227383,-139.987885,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T20:17:11.000Z,MH,P0022,nan,nan,nan,nan,nan,310,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-06-21T20:32:00.418Z,MH,P0022,nan,nan,-24.232161,-139.987671,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T20:33:03.000Z,MH,P0022,nan,nan,nan,nan,nan,5330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T20:49:17.000Z,MH,P0022,nan,nan,nan,nan,nan,10800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T21:10:57.000Z,MH,P0022,nan,nan,nan,nan,nan,16340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T21:43:26.000Z,MH,P0022,nan,nan,nan,nan,nan,22200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T22:10:31.000Z,MH,P0022,nan,nan,nan,nan,nan,28310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T22:32:10.000Z,MH,P0022,nan,nan,nan,nan,nan,33510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T22:59:15.000Z,MH,P0022,nan,nan,nan,nan,nan,39300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T23:26:19.000Z,MH,P0022,nan,nan,nan,nan,nan,44990,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-21T23:53:32.000Z,MH,P0022,nan,nan,nan,nan,nan,50000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T00:25:53.000Z,MH,P0022,nan,nan,nan,nan,nan,55750,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T00:53:10.000Z,MH,P0022,nan,nan,nan,nan,nan,60760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T01:20:02.000Z,MH,P0022,nan,nan,nan,nan,nan,66340,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T01:47:06.000Z,MH,P0022,nan,nan,nan,nan,nan,72220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T02:14:11.000Z,MH,P0022,nan,nan,nan,nan,nan,77730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T02:35:50.000Z,MH,P0022,nan,nan,nan,nan,nan,82800,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T03:02:55.000Z,MH,P0022,nan,nan,nan,nan,nan,88430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T03:29:59.000Z,MH,P0022,nan,nan,nan,nan,nan,94190,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T03:51:39.000Z,MH,P0022,nan,nan,nan,nan,nan,99510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T04:13:18.000Z,MH,P0022,nan,nan,nan,nan,nan,104700,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T04:40:23.000Z,MH,P0022,nan,nan,nan,nan,nan,109760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T05:12:52.000Z,MH,P0022,nan,nan,nan,nan,nan,115540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T05:34:32.000Z,MH,P0022,nan,nan,nan,nan,nan,121300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T06:01:36.000Z,MH,P0022,nan,nan,nan,nan,nan,127150,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T06:28:40.000Z,MH,P0022,nan,nan,nan,nan,nan,132190,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T06:55:48.000Z,MH,P0022,nan,nan,nan,nan,nan,137400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T07:50:20.000Z,MH,P0022,nan,nan,nan,nan,nan,142420,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T08:47:52.000Z,MH,P0022,nan,nan,nan,nan,nan,147760,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T11:22:04.000Z,MH,P0022,nan,nan,nan,nan,nan,152770,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-22T12:57:20.000Z,MH,P0022,nan,nan,nan,nan,nan,153100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T01:01:34.000Z,MH,P0022,nan,nan,nan,nan,nan,151570,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T01:13:33.000Z,MH,P0022,nan,nan,nan,nan,nan,147200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T01:26:13.000Z,MH,P0022,nan,nan,nan,nan,nan,141610,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T01:37:14.000Z,MH,P0022,nan,nan,nan,nan,nan,136470,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T01:47:21.000Z,MH,P0022,nan,nan,nan,nan,nan,130980,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T01:57:29.000Z,MH,P0022,nan,nan,nan,nan,nan,125580,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T02:07:36.000Z,MH,P0022,nan,nan,nan,nan,nan,120540,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T02:17:44.000Z,MH,P0022,nan,nan,nan,nan,nan,115440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T02:27:52.000Z,MH,P0022,nan,nan,nan,nan,nan,110400,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T02:40:01.000Z,MH,P0022,nan,nan,nan,nan,nan,105080,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T02:52:13.000Z,MH,P0022,nan,nan,nan,nan,nan,99450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T03:02:46.000Z,MH,P0022,nan,nan,nan,nan,nan,94390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T03:15:15.000Z,MH,P0022,nan,nan,nan,nan,nan,89360,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T03:25:58.000Z,MH,P0022,nan,nan,nan,nan,nan,83820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T03:36:06.000Z,MH,P0022,nan,nan,nan,nan,nan,78240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T03:46:13.000Z,MH,P0022,nan,nan,nan,nan,nan,72810,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T03:56:21.000Z,MH,P0022,nan,nan,nan,nan,nan,67490,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T04:08:30.000Z,MH,P0022,nan,nan,nan,nan,nan,61730,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T04:20:39.000Z,MH,P0022,nan,nan,nan,nan,nan,56170,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T04:32:48.000Z,MH,P0022,nan,nan,nan,nan,nan,50380,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T04:44:58.000Z,MH,P0022,nan,nan,nan,nan,nan,44920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T04:57:35.000Z,MH,P0022,nan,nan,nan,nan,nan,39250,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T05:09:44.000Z,MH,P0022,nan,nan,nan,nan,nan,33390,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T05:19:51.000Z,MH,P0022,nan,nan,nan,nan,nan,28160,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T05:32:01.000Z,MH,P0022,nan,nan,nan,nan,nan,22380,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T05:44:10.000Z,MH,P0022,nan,nan,nan,nan,nan,17280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T05:54:45.000Z,MH,P0022,nan,nan,nan,nan,nan,12240,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T06:06:54.000Z,MH,P0022,nan,nan,nan,nan,nan,6370,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-06-30T06:10:17.823Z,MH,P0022,nan,nan,-24.184671,-140.088715,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T06:21:05.000Z,MH,P0022,nan,nan,nan,nan,nan,650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-30T06:38:22.000Z,MH,P0022,nan,nan,-24.184834,-140.089767,nan,nan,MERMAIDHydrophone(452.020),nan,1.167602,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-30T06:39:38.000Z,MH,P0022,nan,nan,-24.184866,-140.089813,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-30T06:49:56.000Z,MH,P0022,nan,nan,-24.184900,-140.090195,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000062,nan
Measurement:GPS:u-blox_NEO-M8N,2019-06-30T06:53:09.000Z,MH,P0022,nan,nan,-24.184883,-140.090317,nan,nan,MERMAIDHydrophone(452.020),nan,0.000030,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T07:01:29.000Z,MH,P0022,nan,nan,nan,nan,nan,600,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-06-30T07:07:55.386Z,MH,P0022,nan,nan,-24.184902,-140.090866,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T07:11:56.000Z,MH,P0022,nan,nan,nan,nan,nan,7740,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T07:22:46.000Z,MH,P0022,nan,nan,nan,nan,nan,14310,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T07:33:35.000Z,MH,P0022,nan,nan,nan,nan,nan,20550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T07:44:25.000Z,MH,P0022,nan,nan,nan,nan,nan,26710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T07:55:15.000Z,MH,P0022,nan,nan,nan,nan,nan,32600,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T08:06:05.000Z,MH,P0022,nan,nan,nan,nan,nan,37940,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T08:16:55.000Z,MH,P0022,nan,nan,nan,nan,nan,44030,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T08:27:44.000Z,MH,P0022,nan,nan,nan,nan,nan,49100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T08:38:34.000Z,MH,P0022,nan,nan,nan,nan,nan,54710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T08:49:24.000Z,MH,P0022,nan,nan,nan,nan,nan,60330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T09:00:14.000Z,MH,P0022,nan,nan,nan,nan,nan,65500,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T09:11:03.000Z,MH,P0022,nan,nan,nan,nan,nan,70710,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T09:21:53.000Z,MH,P0022,nan,nan,nan,nan,nan,76210,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T09:33:04.000Z,MH,P0022,nan,nan,nan,nan,nan,81220,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T09:48:58.000Z,MH,P0022,nan,nan,nan,nan,nan,88300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T09:59:48.000Z,MH,P0022,nan,nan,nan,nan,nan,93530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T10:16:02.000Z,MH,P0022,nan,nan,nan,nan,nan,100290,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T10:32:17.000Z,MH,P0022,nan,nan,nan,nan,nan,106920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T10:48:32.000Z,MH,P0022,nan,nan,nan,nan,nan,112180,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T11:04:46.000Z,MH,P0022,nan,nan,nan,nan,nan,117450,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T11:21:01.000Z,MH,P0022,nan,nan,nan,nan,nan,122640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T11:42:47.000Z,MH,P0022,nan,nan,nan,nan,nan,128920,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T12:09:54.000Z,MH,P0022,nan,nan,nan,nan,nan,134690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T12:42:23.000Z,MH,P0022,nan,nan,nan,nan,nan,140130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T13:20:18.000Z,MH,P0022,nan,nan,nan,nan,nan,145350,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T14:05:47.000Z,MH,P0022,nan,nan,nan,nan,nan,150650,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-06-30T23:43:06.000Z,MH,P0022,nan,nan,nan,nan,nan,153590,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T11:43:20.000Z,MH,P0022,nan,nan,nan,nan,nan,152840,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T12:03:53.000Z,MH,P0022,nan,nan,nan,nan,nan,145330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T12:16:02.000Z,MH,P0022,nan,nan,nan,nan,nan,139930,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T12:27:05.000Z,MH,P0022,nan,nan,nan,nan,nan,134690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T12:37:13.000Z,MH,P0022,nan,nan,nan,nan,nan,129440,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T12:47:20.000Z,MH,P0022,nan,nan,nan,nan,nan,124100,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T12:57:28.000Z,MH,P0022,nan,nan,nan,nan,nan,118720,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T13:09:37.000Z,MH,P0022,nan,nan,nan,nan,nan,113010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T13:21:46.000Z,MH,P0022,nan,nan,nan,nan,nan,107430,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T13:33:56.000Z,MH,P0022,nan,nan,nan,nan,nan,101640,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T13:46:05.000Z,MH,P0022,nan,nan,nan,nan,nan,96510,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T13:59:10.000Z,MH,P0022,nan,nan,nan,nan,nan,90530,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T14:09:17.000Z,MH,P0022,nan,nan,nan,nan,nan,85140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T14:19:25.000Z,MH,P0022,nan,nan,nan,nan,nan,80010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T14:31:34.000Z,MH,P0022,nan,nan,nan,nan,nan,74140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T14:41:42.000Z,MH,P0022,nan,nan,nan,nan,nan,68960,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T14:53:51.000Z,MH,P0022,nan,nan,nan,nan,nan,63330,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T15:06:00.000Z,MH,P0022,nan,nan,nan,nan,nan,57820,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T15:19:33.000Z,MH,P0022,nan,nan,nan,nan,nan,52010,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T15:29:40.000Z,MH,P0022,nan,nan,nan,nan,nan,46200,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T15:39:48.000Z,MH,P0022,nan,nan,nan,nan,nan,40880,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T15:51:57.000Z,MH,P0022,nan,nan,nan,nan,nan,35280,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T16:02:05.000Z,MH,P0022,nan,nan,nan,nan,nan,29550,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T16:12:12.000Z,MH,P0022,nan,nan,nan,nan,nan,24300,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T16:22:20.000Z,MH,P0022,nan,nan,nan,nan,nan,19140,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T16:32:27.000Z,MH,P0022,nan,nan,nan,nan,nan,14130,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T16:44:37.000Z,MH,P0022,nan,nan,nan,nan,nan,8870,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-07-08T16:52:31.043Z,MH,P0022,nan,nan,-24.127653,-140.220886,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T16:57:14.000Z,MH,P0022,nan,nan,nan,nan,nan,2690,MERMAIDHydrophone(452.020),nan,nan,nan
Measurement:GPS:u-blox_NEO-M8N,2019-07-08T17:13:22.000Z,MH,P0022,nan,nan,-24.126301,-140.224579,nan,nan,MERMAIDHydrophone(452.020),nan,0.371978,nan
Measurement:GPS:u-blox_NEO-M8N,2019-07-08T17:14:35.000Z,MH,P0022,nan,nan,-24.126234,-140.224792,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:GPS:u-blox_NEO-M8N,2019-07-08T17:24:55.000Z,MH,P0022,nan,nan,-24.125549,-140.226639,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000031,nan
Measurement:GPS:u-blox_NEO-M8N,2019-07-08T17:28:03.000Z,MH,P0022,nan,nan,-24.125450,-140.227234,nan,nan,MERMAIDHydrophone(452.020),nan,-0.000000,nan
Measurement:Pressure:KELLER_Series_6,2019-07-08T17:34:31.000Z,MH,P0022,nan,nan,nan,nan,nan,370,MERMAIDHydrophone(452.020),nan,nan,nan
Algorithm(thermocline):automaid:v3.6.0-P,2019-07-08T17:44:07.931Z,MH,P0022,nan,nan,-24.124514,-140.230133,nan,5000,MERMAIDHydrophone(452.020),nan,nan,nan
